,id,is_claimed,is_closed,review_count,rating,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Opening Time,Closing Time,Has Messaging
534,sPUbrRvGAPa4urHB0_6rmg,True,False,311,4.0,0,0,0,Medium,3,Frisco,TX,1100,2200,0
535,D1dLze9zWlAcVL4YtvIZMg,True,False,105,4.0,1,1,0,Medium,3,Frisco,TX,1030,2100,1
536,EljhY-U94IgJ3785_smhcw,True,False,156,4.5,1,1,0,Low,3,Frisco,TX,1100,2100,0
537,5zHiHDlInqxBuldqlrUZvQ,False,False,13,3.0,0,0,0,,3,Frisco,TX,1100,1800,0
538,2bhoiJBB-ZTffL5wxbZdSg,True,False,22,4.0,1,1,0,,3,Frisco,TX,1100,2000,0
539,VLh42MUV2YqMmJIDQDt3YQ,True,False,245,3.0,1,1,0,Medium,3,Frisco,TX,1130,2130,1
540,BRj76UFQ7QzTyaXckVOGbA,True,False,325,4.5,0,1,0,Low,3,Frisco,TX,1200,2200,0
541,1iO8M-Ht1qcIw6tikdOJqg,True,False,51,3.5,1,1,0,Low,3,Frisco,TX,1000,2100,0
542,eoBID5gflQpb5P2APgq3Fg,True,False,167,4.5,0,1,0,Low,3,Frisco,TX,1000,2100,0
543,StxZMBAQIuVQ2Vr8YFk1gQ,True,False,129,4.0,1,1,0,Low,3,Frisco,TX,1100,2200,0
544,aeoqxRcfBMJpVzfp5BsR2g,True,False,79,3.5,0,1,0,Low,3,Frisco,TX,1100,2100,1
545,NdCB1MWnyBj62szCbM3fAg,True,False,20,4.0,0,0,0,Low,3,Plano,TX,0000,0000,0
546,kCgeadOYxcOeK-gvPGQheA,True,False,29,3.5,0,0,0,,3,Plano,TX,1100,2100,0
547,W2gGOTTJ1Clcm_ek1Gbhjw,True,False,126,3.5,1,1,0,,3,Plano,TX,1100,1500,1
548,8v8xl7zv2_784ZpVjyExfg,True,False,120,3.5,1,1,0,Medium,3,Plano,TX,1000,2200,1
549,L8tVIcR-i6G292gRoicOmg,True,False,92,3.0,1,1,0,,3,Plano,TX,1100,2200,0
550,7ISNR8GB199a2EfU3LfvQw,True,False,53,3.0,0,0,0,Medium,3,Plano,TX,0700,2300,0
551,oXcxeAshQbcKYdj1CLnLRA,True,False,13,2.5,1,1,0,Low,3,Plano,TX,0900,2200,0
552,uH0cNrCQHQOOzY423GxHHQ,True,False,10,3.0,1,1,0,Low,3,The Colony,TX,0900,2200,0
553,kbnot1kG_1S41XSC72WtMg,True,False,161,4.0,1,1,0,Medium,3,Frisco,TX,1100,0000,1
554,YeDaKmr_gPRnNM8c-j1PfQ,True,False,96,4.0,1,1,0,Low,3,Frisco,TX,1100,2000,1
555,isjmPIkJIqYUxmtzNNoL2w,True,False,135,4.5,1,1,0,Low,3,Frisco,TX,1100,1500,1
556,aXoV3PWOd5Y6uTYksUjHbQ,True,False,228,4.5,1,1,0,Medium,3,Frisco,TX,1030,2030,1
557,OZWDD29Scf5398rZtZUI-g,True,False,87,5.0,1,1,0,,3,Frisco,TX,0730,1500,1
558,rq28ApqJTfjQykOp4IMs5Q,False,False,1,1.0,0,0,0,,0,Frisco,TX,,,0
559,Bge0sonT778EZ2O28U_TZQ,True,False,6,2.5,0,1,0,Medium,3,Frisco,TX,0700,1600,0
560,v0IGu9WM286lyj4m0AJI8w,True,False,18,4.5,1,1,0,,3,Frisco,TX,0700,1100,0
561,ZJflcNC3kCGSrlUtmuNWSg,True,False,730,4.0,1,1,0,High,3,Frisco,TX,1600,2200,1
562,jvJH9kRzNCnKu_Oatg0nTw,True,False,246,3.0,0,1,0,Medium,3,Frisco,TX,1100,2300,1
563,naa4IFuxAONqP9be4SAERQ,True,False,1,2.0,0,0,0,,3,Frisco,TX,1700,2300,0
564,CfDcp7LFygP-G4DM_RHHDQ,True,False,1168,4.5,0,1,0,Medium,3,Frisco,TX,1100,2100,0
565,3j5xiowOQaDDMF6Z34nGMw,True,False,50,4.0,1,1,0,Medium,3,Frisco,TX,1100,0000,1
566,RvKyDMJRW2Wkhaow2_bH8A,True,False,320,4.0,1,1,0,Medium,3,Frisco,TX,1100,2200,0
567,NHNooFGocSwzh5zpI61kXA,True,False,531,4.0,0,0,0,Medium,3,Frisco,TX,1100,2100,0
568,kKu7nSF9fU8dLp9nZR9uVg,True,False,178,4.0,1,1,0,Medium,3,Frisco,TX,1100,2000,0
569,TGZi6fhAw2CrqJhNFNHJBw,True,False,92,3.5,0,0,0,Medium,3,Frisco,TX,1130,1430,1
570,yMxxZRtOcF1qvra5zAKESg,True,False,392,3.5,1,1,0,Medium,3,Frisco,TX,0700,2000,0
571,hyUtqLeuOmGMKJqnvyWt8A,True,False,70,4.5,0,1,0,Medium,3,Frisco,TX,1100,2000,0
572,-bU1PK5JPuBKaN94LbDbGQ,True,False,119,4.5,0,1,0,Low,3,Frisco,TX,1000,2200,0
573,1grej05ylLHHBGlDyGchaw,True,False,269,3.5,1,1,0,Medium,3,Frisco,TX,1130,1430,0
574,R6I8WufTczcbT7RCNHiQgw,True,False,501,4.0,1,1,0,Medium,3,Frisco,TX,1100,2100,0
575,xTE0ZQuy561cs_pH2Asnqg,True,False,18,3.5,1,1,0,,3,Frisco,TX,1130,2000,1
576,OiM40KD8dYeUx0nJnZ7cqQ,True,False,4,3.5,0,0,0,,3,Frisco,TX,1600,2200,0
577,vPm9rtJ8ls6jDxdNidSnlA,True,False,724,3.0,0,1,1,Medium,3,Frisco,TX,1100,2200,0
578,kfy9Z4oNUQecv7iMpYiTwQ,True,False,533,4.0,0,1,0,Medium,3,Frisco,TX,1100,1500,0
579,xTgSlxrW71cNV9FMVL-CKA,True,False,140,4.5,1,1,0,Low,3,Frisco,TX,0700,2100,0
580,PPKfdbAZLW3UbfbjrJtLlQ,True,False,407,3.0,1,1,0,Medium,3,Frisco,TX,1130,1430,0
581,TsAkeXoWijRbZlE6tebcIg,True,False,72,3.0,1,1,0,Medium,3,Frisco,TX,1100,2100,1
582,EJfRkGk3tjit4WvGrR78og,True,False,10,4.0,1,1,0,,3,Plano,TX,1130,2130,0
583,GV3PsW3rOrBRiIKZGBu97g,True,False,407,4.5,0,1,0,Medium,3,Plano,TX,1100,1530,0
584,o-6bLgIV1iy_vEVjy-bZgw,True,False,76,3.0,1,1,0,Medium,3,Plano,TX,1100,0000,0
585,kZ932TA8tWlt0H54nGR2zg,True,False,249,3.0,0,1,0,Medium,3,Plano,TX,1100,1500,0
586,3VayAUKOZjafXyHoaXQ6fw,True,False,42,3.5,1,1,0,Medium,3,Plano,TX,1100,1430,1
587,oQULVCaZqf4YUwmJOjXJIw,False,False,8,3.0,0,1,0,,3,Plano,TX,1000,2200,0
588,3_qHy2eIKfXlSuwRfuA8Hw,True,False,38,2.0,0,1,0,Low,3,Plano,TX,0800,2300,0
589,AQ7enmSJNGmGVs5TD7LLOA,True,False,1,5.0,1,1,0,,0,Plano,TX,1030,2300,1
590,h3bECdKPJFUySL8dNyj1nw,True,False,108,4.0,1,1,0,Medium,3,Plano,TX,1100,2130,0
591,STpKf7W9XcAYfKxm4ezIFQ,True,False,94,3.0,1,1,0,Medium,3,Plano,TX,1000,2200,1
592,TzpVCMjAuviinx8Zqn_wuQ,False,False,13,2.0,0,0,0,Low,3,Plano,TX,,,0
593,eZMjL0KdCbgHWyoVp536KA,False,False,35,2.5,0,0,0,Medium,3,Plano,TX,1000,2200,0
594,wc3umQSpEccd8CFJM3OOaQ,True,False,107,4.5,1,1,0,Low,3,Allen,TX,0700,2000,0
595,X430LURLrWV9biYin0Jgeg,True,False,86,4.5,1,1,0,Medium,3,Plano,TX,1200,1500,0
596,67xj6pgP_qE3tqBWrRHimg,True,False,62,2.5,1,1,0,Low,3,Plano,TX,1030,2200,0
597,RrQcMesIU_97od3SXnO4pg,True,False,39,2.5,0,1,0,Low,3,Plano,TX,0500,0000,0
598,g5ruqXTckS7RVKeXC51xcg,True,False,25,2.5,0,1,0,Low,3,Allen,TX,0800,0100,0
599,kVScf0mfeqxdQr2Rt7CqGA,True,False,39,2.5,1,1,0,Low,3,Plano,TX,1030,2200,0
600,E6X6xZjo5GRGls8pBcmfzA,True,False,40,4.5,1,0,0,,3,Allen,TX,1100,2000,0
601,z0MZ0JVgg7_yOJ8wS6XPHA,True,False,43,3.0,1,1,0,,3,Allen,TX,1130,1500,0
602,PWdsdUAcl5ub8DXUz7AUHQ,True,False,47,4.5,1,1,0,Low,3,Allen,TX,1700,2130,0
603,H2H4tShOfQZ9AKsI8t1Rwg,True,False,15,1.5,0,1,0,Low,3,Allen,TX,1000,2300,1
604,-9SaDG6Ndccgchsri7FJGw,True,False,9,2.5,1,1,0,Low,3,Allen,TX,0900,2200,0
605,lS3aVLxV9-fiAtGUTj05Qg,False,False,1,3.0,0,0,0,,0,The Colony,TX,,,0
606,4bfYHBInIk6B60BJvY8WqQ,False,False,8,1.5,0,0,0,Low,3,The Colony,TX,1100,2200,0
607,1zOp-W9-HW5AGE6eg5eQ9w,True,False,138,4.0,1,1,0,Medium,3,The Colony,TX,1630,2100,0
608,GYmFR0Eckx9DKNZWHk6lFQ,False,False,63,2.5,1,1,0,Medium,3,The Colony,TX,1100,2200,0
609,xs7DCeaEbK0-dXjRgkVlwg,True,False,24,4.0,1,1,0,,3,The Colony,TX,1100,2200,0
610,P_JEgS5iMC8VqI9H58wIWg,True,False,27,4.0,1,1,0,,3,Frisco,TX,1100,2100,0
611,_r0Aat8yGRQBcJ-URzjwfw,True,False,7,4.5,0,1,0,,3,Frisco,TX,0600,2300,1
612,Oc2oe5lU_j-Gp3rRKA5ZBA,True,False,13,3.5,0,0,0,Medium,3,Frisco,TX,0630,1030,1
613,dX3-4nnczSFxlrAU06x-PQ,False,False,2,3.0,0,0,0,,0,Frisco,TX,,,0
614,TH4FSBYZHDb6Bkvo_NUTaw,True,False,8,4.5,0,0,0,,3,Frisco,TX,0600,1000,0
615,_GvII7semYQHGuFItlFoxA,True,False,31,5.0,0,0,0,,3,Frisco,TX,,,1
616,kkG9Ub4bqKMcOS8NjRG_2w,True,False,153,4.5,1,1,0,Medium,3,Plano,TX,1100,2200,0
617,ECJSJo48XjK9nz5xu1ut1Q,True,False,11,4.5,0,0,0,Medium,3,Plano,TX,0700,0000,1
618,Mz9JxtkFRffSEmO1bKEQbQ,True,False,789,4.5,0,1,0,Medium,3,Plano,TX,1100,2300,1
619,cmi1LffsFyRyO7wJ2fesmg,True,False,1247,4.0,1,1,0,Low,3,Plano,TX,0800,2100,0
620,LOTjxKVKbfnSnfwfQ5jV0w,True,False,388,4.0,1,1,0,Medium,3,Plano,TX,0700,2200,0
621,2a6RITg2Z4v3f9CFenNVIQ,True,False,195,3.5,0,1,0,Medium,3,Plano,TX,,,0
622,gs24_Qf_1eN8aNvReqp7Vg,True,False,316,3.5,1,1,0,Medium,3,Plano,TX,1100,2100,0
623,yFhHi-2NQL45W7dwu3zs8w,True,False,651,4.0,1,1,0,Medium,3,Plano,TX,0630,1400,1
624,whEjz4CSMkfo-XRxy8vkbw,True,False,195,4.0,0,0,0,Medium,3,Plano,TX,0700,1400,0
625,-vOUERTHJcICrD6do77NSQ,True,False,52,4.5,0,0,0,,3,Plano,TX,1100,1500,1
626,8Jb_skztzszhHiHBsYoF0g,True,False,514,3.5,1,1,0,Medium,3,Plano,TX,1100,2200,0
627,6O3DF4Zy9YlkQjCjSjplHg,True,False,314,4.0,0,1,0,Medium,3,Plano,TX,1100,1400,1
628,t8Pb0_xMN5f_adUbitKE9Q,True,False,153,4.0,0,1,0,Low,3,Plano,TX,0700,2100,0
629,XkTG6ilGwHEmJ_fLI6KN1A,True,False,365,3.5,1,1,0,Medium,3,Plano,TX,1100,2130,0
630,vBEBY-rR6QK96b4pao2SRQ,True,False,9,5.0,0,0,0,,3,Plano,TX,1000,1900,1
631,FhLnYcXY5VVallPb74NanA,True,False,138,4.0,1,1,0,,3,Plano,TX,1030,2200,0
632,yXc7InaJ37Mh9c8QaRd8VQ,True,False,187,3.5,1,1,0,Medium,3,Plano,TX,1030,2300,0
633,cDIUUkOB4JtV86PQRPpvsQ,True,False,118,2.5,1,1,0,Medium,3,Frisco,TX,1100,2200,0
634,Dv4WjkcFLJPbRdQlCQrprg,True,False,231,2.5,1,1,0,Medium,3,Frisco,TX,0700,2200,0
635,9fn4XXC760FstUGGyOkjHg,True,False,60,3.5,0,0,0,Low,3,Frisco,TX,0930,1900,0
636,y9O3ZBcWQ0WQCoD4psD4ig,True,False,131,3.0,0,1,0,Medium,3,Plano,TX,1100,2100,1
637,ivpG_AY-HdBh3VDrdz2aqQ,True,False,96,2.5,0,0,0,Low,3,Frisco,TX,1100,2200,0
638,61iY8WwaOPWo2i5ewXpXLg,True,False,1211,4.0,1,1,0,Medium,3,Plano,TX,1100,0000,0
639,bD3Zk_Qd_pZeckdXzDlrYA,True,False,35,4.5,0,0,0,,3,Plano,TX,1600,2200,0
640,GUYRcfd-496Zxj7Vo3I6OQ,True,False,92,3.5,1,1,0,Medium,3,Plano,TX,1030,0000,0
641,lSsHJLOwlV28rLPmqni9Hw,True,False,126,4.0,1,1,0,Medium,3,Plano,TX,1100,2300,0
642,vZ7Ycb8r0Vr_joGuq86nFA,True,False,71,3.0,1,1,0,Medium,3,Frisco,TX,1100,2200,0
643,LI4Pno4pCXwqXHHhZoIw2Q,True,False,451,4.0,1,1,0,Medium,3,Plano,TX,1730,0200,0
644,P-nmEhRKXLKnAaBOtx4ENA,True,False,546,4.5,1,1,0,High,3,Frisco,TX,1630,2100,0
645,voD4poR-Wv1YqDZvjUSoEQ,True,False,31,4.5,1,1,0,Medium,3,Plano,TX,1100,2200,1
646,O0d4wJG2HcD0q-DA2YqMZw,True,False,245,3.0,1,1,0,Medium,3,Frisco,TX,1100,0000,0
647,02W08EcIRmmfk_BSmfMxSA,True,False,233,4.0,1,1,0,Low,3,Plano,TX,1100,2100,0
648,3Rzq5eGRz2OZMHMD1ZJg1w,False,False,99,4.5,1,1,0,,3,Plano,TX,1100,2200,0
649,IMRLaETu6zPA5_wN4bSWZw,True,False,127,4.0,1,1,0,Medium,3,Plano,TX,1100,0300,1
650,SiPbYLdiqoW9Xfcolj2t6A,True,False,308,4.5,0,1,0,Medium,3,Plano,TX,1130,1400,0
651,-zrSJe-66SLHvRxx21dW6w,True,False,472,4.0,1,1,0,Medium,3,Plano,TX,1100,2000,0
652,Sep2VU-6pMn11oFz45a2rg,True,False,372,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,0
653,nNjlelXOZObSH2JBmHUbHw,True,False,38,4.0,0,1,0,,3,Plano,TX,1100,2100,0
654,es_tw1e8vz7vzhN9z6u1rQ,True,False,195,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,1
655,Mk1u7X-QN6xMLdb69rX7uw,True,False,33,4.0,0,0,0,Low,3,Plano,TX,1200,2100,1
656,tpu4dmnf0n7AIrharg8Dmg,True,False,148,3.0,1,1,0,Medium,3,Frisco,TX,1130,1500,1
657,LemlCQPaGgIrCTPIst0fKg,True,False,8,2.0,0,1,0,,3,Frisco,TX,,,0
658,xGG3_va7-p2XDgSeg1g3fQ,True,False,20,4.0,1,1,0,Medium,3,Plano,TX,1100,2200,1
659,9ym7Z3fh-lcb3PCSPG3tJg,False,False,20,3.0,1,1,0,,3,Plano,TX,1100,0200,0
660,KtPGQcyg-y_WsNoW7ynlUQ,True,False,166,2.0,1,1,0,Low,3,Frisco,TX,0000,0000,0
661,BePzmytaaSUDQdFs8emMig,True,False,216,3.5,1,1,0,Medium,3,Frisco,TX,1100,1400,1
662,vBcQFP5cvt7eV95DdvKZ0g,True,False,98,4.5,1,1,0,Low,3,Frisco,TX,1200,2300,0
663,xnXELLGta6saAzh5XCylMw,True,False,330,2.5,1,1,0,Medium,3,Frisco,TX,1100,2130,0
664,SImwObdVNj5NwKdW-jpuuw,True,False,59,3.0,1,1,0,,3,Plano,TX,1100,2200,0
665,t1OFpyRxngMWGNgI293XsQ,True,False,16,4.0,1,1,0,,3,Plano,TX,1100,1900,1
666,CgWUvlyRs6EB_v48xCbhjw,True,False,241,3.5,1,1,0,Medium,3,Frisco,TX,1100,2200,0
667,q9Kzn-jk4aoQ3OAm--rItA,True,False,193,3.5,1,1,0,Medium,3,Plano,TX,1000,2200,1
668,AlX7rMLA8Gc5P66UE0OonQ,True,False,4,1.5,1,1,0,,3,Frisco,TX,1000,2100,1
669,uRWKgKt86pij6a4-HrdMAg,True,False,208,3.5,1,1,0,Medium,3,Plano,TX,0700,0200,1
670,1PrS8o8ROv0ssLUA7lHh6g,True,False,149,4.0,0,1,0,Medium,3,Plano,TX,1300,2200,0
671,ReNCXkmjTZ34mdT6Z5lkwg,True,False,289,3.5,1,1,0,Low,3,Frisco,TX,0700,2200,0
672,byUtTxo_PfHSWpEV_zGTHA,True,False,47,2.0,0,1,0,Low,3,Plano,TX,0800,0200,0
673,AW2IHTSRCu69cEI9klJIMg,True,False,52,2.5,1,1,0,Medium,3,Plano,TX,1030,2200,0
674,5y8ImahTyoCMIxMRABr1ZA,True,False,431,4.0,0,0,0,Low,3,Frisco,TX,1030,0100,0
675,q_3jGUfM5Y9aqg5V2aDqxg,True,False,57,4.0,1,1,0,Low,3,Plano,TX,1000,2200,1
676,iWv2_dkxehghYqmkd2qY7Q,True,False,30,3.0,1,1,0,Low,3,Plano,TX,0900,2330,0
677,CX6_fsVSufbkUY70mB86bQ,True,False,40,2.0,1,1,0,Low,3,Plano,TX,1030,2300,0
678,Src3ef2xHd2CuOaz2-eV9A,False,False,3,2.5,0,1,0,,0,Plano,TX,,,0
679,hgjebDDc1vxd0Rg8v0fCbA,False,False,72,4.0,1,1,0,,3,The Colony,TX,1100,2130,0
680,RgHVlb9ef5oiy7wR38Okxg,True,False,35,2.5,0,0,0,Low,3,The Colony,TX,1000,0000,0
681,vScAfQ7DUYR72ULnsj86dA,False,False,1,2.0,0,0,0,Low,1,The Colony,TX,,,0
682,A6ATZ-qAPpK5ee0egKMAdQ,True,False,146,4.5,1,1,0,Low,3,The Colony,TX,1500,2100,0
683,aqK1TjojzmS_GrTaA2oLkA,True,False,94,5.0,0,1,0,Low,3,The Colony,TX,0600,1300,0
684,n97FN42b-OL2vaC5l7H6bA,False,False,44,2.5,1,1,0,Low,3,The Colony,TX,1100,0200,0
685,FFIQIS6BkguhKfUwnoy-AA,True,False,2,3.5,0,0,0,,3,Frisco,TX,0630,1000,1
686,AaJYEkGaXwCpGXOD_4_O5w,True,False,586,4.5,0,1,0,Medium,3,Frisco,TX,1115,1430,0
687,sDz-KIeqgHYITNl2GM7Z6A,True,False,1236,4.5,0,0,0,Medium,3,Frisco,TX,1100,2100,0
688,-fCEkt9eboVQrjuM2XbWww,True,False,817,4.0,1,1,0,High,3,Frisco,TX,1600,2200,0
689,jEApzbFwsHjqyIjrJFGYtQ,True,False,89,4.5,1,1,0,Medium,3,Frisco,TX,1100,2100,0
690,3owTR9nCGRpEx9w5fqai3g,False,False,7,3.5,1,1,0,,3,Frisco,TX,,,0
691,7zZC-vj8LSkbBPT7fLP3cg,True,False,321,3.5,0,1,0,Medium,3,Frisco,TX,1100,2200,0
692,GdoOYUGHnfHZ-Fi9t8ftww,True,False,302,4.0,1,1,0,Low,3,Frisco,TX,0700,1900,1
693,5c1hPEl9jH5lK1VfLSeEfw,True,False,1702,4.0,0,1,0,Medium,3,Plano,TX,1100,2200,0
694,-1ehfpe4BEGQSRwmOtytaA,True,False,50,4.0,0,0,0,Medium,3,Plano,TX,1000,2100,0
695,QLYxzqZyvRNYdMQXVwsilQ,True,False,56,4.5,0,0,0,,3,Plano,TX,1100,2100,1
696,rT1uBjftW4GAXJUS2GW3pA,True,False,1163,4.0,1,1,0,Medium,3,Plano,TX,0900,2300,1
697,jv9tCB0-XP3E1ToE_kESSg,True,False,26,3.5,0,0,0,,3,Plano,TX,1100,2100,0
698,K30mk8uDW2EVAbqHeLxjUQ,True,False,113,4.0,0,0,0,Low,3,Plano,TX,1100,2100,0
699,0lBMAhaYMjJn6hif_wHdAQ,True,False,464,4.0,1,1,0,High,3,Plano,TX,1100,1500,0
700,NnhmirXY45qcKOxLsMDY0g,True,False,233,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,1
701,arrOJBiqOsQ-zBx1tXntiw,True,False,208,4.5,0,0,0,Medium,3,Plano,TX,1000,2100,0
702,e0W3Z_Wuwf1yf38vTQ0b6A,True,False,32,4.0,0,0,0,,3,Plano,TX,1100,2100,0
703,71tAn1cSyEieiYKgs_oJYw,True,False,30,3.5,0,0,0,,3,Plano,TX,1100,2130,0
704,_G7hGWuaK-KRqYVGuH-OLw,True,False,17,4.0,0,0,0,,3,Plano,TX,1100,2100,0
705,B0I8ykB_GXHH7MmGY2JwSA,True,False,42,4.0,0,0,0,Medium,3,Plano,TX,1100,2130,1
706,3J85R-8OD7qTD8GcsFOtXA,False,False,5,3.5,0,0,0,,3,Plano,TX,,,0
707,eNwam9V9mTo3zU4gaA730w,True,False,66,3.5,0,0,0,,3,Plano,TX,1030,2100,1
708,R6S3ZQnsHz5iSDGsh0fcag,True,False,6,3.5,0,0,0,,3,Plano,TX,1100,2200,1
709,WCqWlOTMcbQTs45Uu7pT2Q,True,False,81,3.0,0,0,0,Low,3,Plano,TX,1000,2100,0
710,Y_-ItYDjjf-gr8ESpenkAQ,True,False,61,3.5,0,0,0,,3,Plano,TX,1000,2100,1
711,MPqYvejBfvQ8y-H7IztWAg,True,False,47,3.0,1,1,0,,3,Plano,TX,1100,2200,0
712,KBUHDw9cQdVLtLumeBcu4w,True,False,8,2.5,1,1,0,,3,Plano,TX,1100,2100,1
713,-bA5MchNJM-QypJ7FcNtYg,False,False,1,1.0,1,1,0,,1,Plano,TX,1100,2100,0
