,id,is_claimed,is_closed,review_count,rating,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Opening Time,Closing Time,Has Messaging
714,Ze9xD_EevRAKQBtmzGZa6A,True,False,176,4.5,1,1,0,,3,Plano,TX,1100,2100,0
715,joyHADqN2fQfQX3XNvPfQQ,False,False,15,4.5,0,0,0,,3,Plano,TX,,,0
716,zBHAYgiHY7sHqWw5rrWzUg,True,False,453,3.0,1,1,0,Medium,3,Plano,TX,1100,2100,1
717,uyOCI2LjY9es9MEZRrvO8A,True,False,16,4.0,0,1,0,Medium,3,Plano,TX,0630,1330,0
718,hzdZUDhsqen-lzylMgAZlw,True,False,189,3.0,0,1,0,Medium,3,Plano,TX,1100,2100,0
719,8Qsd-RdR90QOZdUpG30-fg,True,False,8,5.0,0,1,0,,2,Plano,TX,,,0
720,LrkTN-oSrPf6dNivwaK_hw,True,False,6,4.0,1,1,0,Medium,3,Plano,TX,0730,1500,1
721,Z9ejlDeudZqQ1rD0Ae1X3g,False,False,1,4.0,0,0,0,,3,Plano,TX,,,0
722,0ajlW74wmDzyGFwwqQ7w3g,True,False,53,4.0,1,1,0,Low,3,Plano,TX,1000,2100,0
723,nFZ5Nk6vMh1fvE6YqVexrg,True,False,650,4.0,1,1,0,Medium,3,Plano,TX,1100,0200,0
724,VMCTIvRhtNUFZFiKTcnlMQ,True,False,379,4.0,1,1,0,Medium,3,Plano,TX,1200,2130,0
725,ikFdQNBF2klt1qxZ7IS8Vw,True,False,189,4.0,0,1,0,Medium,3,Plano,TX,1100,1500,0
726,PP_Aqo-FuKPQcM1s6AelXw,True,False,181,4.0,0,0,0,Medium,3,Plano,TX,1630,2100,1
727,H9FhKrox5np9_2n0OfZgyA,True,False,155,4.0,0,1,0,High,3,Plano,TX,1100,2100,0
728,HwX6g_kmpJTSKD71M-Y3oQ,True,False,299,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,1
729,WCbEUZkwPtJaWHGkqZSjcg,True,False,14,4.5,0,0,0,,3,Plano,TX,,,1
730,U0bNPDmJuKnc9I5KR3nrZQ,True,False,18,3.0,0,1,0,Medium,3,Plano,TX,1600,2200,1
731,1KLl03kQJT8otvpUdRLwVA,True,False,532,2.5,1,1,0,Medium,3,Plano,TX,1100,0000,0
732,wj9wzw4hHv5X3h_Y1Y43MQ,True,False,84,3.5,1,1,0,Low,3,Plano,TX,1000,2100,0
733,JoiJT-ig0ikZuT4zDIzJMw,True,False,226,3.5,1,0,0,Medium,3,Plano,TX,1100,1430,0
734,vlaXN9-eRlgmpvOvTTQdng,False,False,1,5.0,0,1,0,,0,Plano,TX,,,0
735,VRtEgQCGFGKWO0B_bmiDQw,True,False,170,2.5,1,1,0,Medium,3,Plano,TX,1100,2030,0
736,N8uql1IhGeD0Fwe-uRU53g,True,False,125,3.5,1,1,0,Low,3,Plano,TX,1030,2130,0
737,7xS1tAErcqFwwrT_FYiSjg,True,False,165,3.5,1,1,0,Medium,3,Plano,TX,,,1
738,BAbR7fkjpMn7VuqCkX7Psg,True,False,233,2.5,1,1,0,Medium,3,Plano,TX,1100,2100,0
739,uiZn7YAIzeKmAAxMZlUtnw,True,False,8,4.5,0,0,0,,3,Plano,TX,1600,2100,1
740,yqLWNq0OKoSYrmqYu51-sQ,True,False,386,2.5,0,1,0,Medium,3,Plano,TX,1030,2200,0
741,sy114dVm4JV1uWOciIF-KA,True,False,136,2.5,1,1,0,Medium,3,Plano,TX,1130,1500,0
742,Gs5itwDizu1DoPaYNFcxYw,True,False,250,3.5,1,1,0,Low,3,Plano,TX,1100,2100,0
743,HeqS3ubwRtxOk0DEBrWqVg,True,False,595,4.0,0,0,0,Low,3,Plano,TX,0700,2000,0
744,Db1RvODC5y4DyKC0LPpanQ,True,False,256,4.0,1,1,0,Medium,3,Plano,TX,,,0
745,9pfwW8MvEWgFUjN2HQD7JQ,True,False,203,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,0
746,rWk2uM_nXWJe1J5TddcU-w,True,False,42,2.5,1,1,0,Low,3,Plano,TX,0600,2300,1
747,UoTPPOD1tB6emq8yfhkHHA,True,False,18,2.0,1,1,0,Low,3,Plano,TX,0900,2200,0
748,ildn15RPc2Z5-96pkUdmNg,True,False,45,4.0,1,1,0,,3,Plano,TX,1030,2200,1
749,C5BeHjwUnTZKsJC-6VeC8w,True,False,126,3.0,1,1,0,Medium,3,Allen,TX,1100,2100,1
750,un--SdbtI7YXC4HeMhyOFg,True,False,23,4.0,0,1,0,Medium,3,Plano,TX,1100,2000,1
751,Gwad2kmWrkGRoG0fe6_0Gg,True,False,14,4.5,0,0,0,,3,The Colony,TX,1100,2000,0
752,cFg3OuME3nNjFhlrAdx7yg,False,False,1,5.0,0,0,0,,0,The Colony,TX,,,0
753,0stvkgthyTTqMl2gHBrk2g,True,False,116,4.5,0,0,0,Medium,3,The Colony,TX,1200,2000,1
754,k-UKMQWZ7Cs9o7z9KGXAhg,True,False,34,4.5,1,1,0,,3,Lewisville,TX,0630,1500,1
755,wyxkS13kG6o2OMijSuSolQ,True,False,15,4.0,0,1,0,,3,Lewisville,TX,1200,2000,0
756,YLaAQyt9detwubdLDXyBhQ,True,False,235,3.5,0,1,0,Medium,3,The Colony,TX,1100,2100,0
757,7OmKhqznZSzC4YQQaND2MA,True,False,13,4.5,1,1,0,,3,The Colony,TX,1030,2300,0
758,tnepbIVbFKZJErF0FGrtZA,True,False,41,2.0,0,1,0,Low,3,The Colony,TX,0800,0200,0
759,mdm7kpQLbJD3J-WxgYeLvA,False,False,18,4.5,0,0,0,Low,3,The Colony,TX,,,0
760,wPemPKnDZlW18VB1_NDW-A,True,False,52,3.0,0,1,0,Low,3,The Colony,TX,1100,2200,0
761,rhgcWzrX8zYmajGOS7ZBPw,True,False,39,4.5,0,0,0,Low,3,The Colony,TX,0600,2000,1
762,_0O77Ep6vDuCLX3Ma7tj8A,True,False,6,4.0,0,0,0,Medium,3,The Colony,TX,0000,0000,0
763,iUVerBjIRvHUJ4t_5MjmWw,True,False,37,2.0,1,1,0,Low,3,The Colony,TX,1030,2200,0
764,7Y3B42mFUJI0JCQUxFnqiw,True,False,55,2.5,1,1,0,Low,3,The Colony,TX,1030,2200,0
765,DXjW8Gar51vqK-5SP8TMuA,True,False,83,4.0,0,0,0,Medium,3,The Colony,TX,1000,2000,0
766,pLkI7rTVAF1tcKUxtPg-uQ,True,False,355,4.0,0,1,0,Medium,3,The Colony,TX,1100,2100,1
767,x9IdjGmsB51OVcwFwJROqg,True,False,64,4.0,1,1,0,Medium,3,The Colony,TX,1100,2130,0
768,S0oiIcLX1oycuI5vjse_Yg,True,False,28,3.0,0,0,0,,3,The Colony,TX,,,0
769,zBFjxv7dGdB5qnI1OB6a8g,True,False,53,4.5,0,0,0,,3,The Colony,TX,1700,2200,0
770,NqeSnJV2YQVz9E7wDD15Rw,True,False,194,3.5,0,0,0,Medium,3,The Colony,TX,1600,0000,0
771,Fy9vts4JG67xbXV81opL2Q,True,False,501,4.5,1,1,0,Medium,3,The Colony,TX,1100,2000,0
772,25SissFt07nu8D4jlSp2Bw,True,False,186,4.0,1,1,0,Medium,3,The Colony,TX,1100,2200,0
773,WOpEFjyd_9aH3tKngxZLpw,True,False,142,3.5,1,1,0,High,3,The Colony,TX,1130,2200,1
774,Fknrudb49wLWaaYI0CJYOw,True,False,245,3.5,1,1,0,Medium,3,The Colony,TX,1100,2200,0
775,0GC4fMs13jhUIM0rjqen2Q,True,False,195,3.5,0,0,0,,3,The Colony,TX,1100,2200,0
776,KbGVIC7XKkLY5bwtTVfGpA,True,False,29,4.5,1,1,0,Medium,3,The Colony,TX,1100,0000,0
777,KDq7vr7iTkL6kN18MEMiGw,True,False,140,3.5,1,1,0,Medium,3,The Colony,TX,1100,2300,0
778,GN4Y_ciDBDiGjv8TJAMUqA,True,False,219,3.5,1,1,0,Medium,3,The Colony,TX,1100,2130,0
779,e6jZo-1jRrx8gQ8MAUdylQ,True,False,92,2.5,1,1,0,Medium,3,The Colony,TX,1100,2100,1
780,xFzwCnbOmWUE_r4zDUts5w,True,False,92,3.5,1,1,0,Low,3,The Colony,TX,1130,2045,1
781,wrNNYaLz8vfqvKzafGjnQA,True,False,573,3.5,1,0,0,Medium,3,The Colony,TX,1500,2300,0
782,2h0AeH-Z02YaG6MUy8zRJA,True,False,5,3.5,1,1,0,,3,The Colony,TX,0700,2100,0
783,9Ua56Wkw6LmMndNGutBtHQ,True,False,17,3.5,0,0,0,,3,The Colony,TX,1100,0200,1
784,ZKUv7RFzJ-vrY5RSrGSyxg,True,False,94,4.5,1,1,0,Medium,3,The Colony,TX,1100,2100,0
785,GHUaiP_beS4BQiNsyhtyjQ,False,False,1,5.0,0,0,0,,1,The Colony,TX,,,0
786,3Q40CA5T8ev10dY4rhz7JA,True,False,60,3.5,0,1,0,Low,3,Plano,TX,0600,2100,0
787,twNVNiknrbxc3iwAz15rWw,True,False,4,2.0,0,1,0,Low,3,Plano,TX,0600,2100,0
788,GMig8rc2x9Y_Bl7tXF4wXg,True,False,57,4.5,0,0,0,Medium,3,Plano,TX,1100,0000,0
789,7Kn8g-hm_V_6TUIDfF5IIA,True,False,1023,4.5,1,1,0,Medium,3,Plano,TX,1130,2200,1
790,Wj71IYNYXPTeXiifvpJxhw,True,False,982,4.0,0,1,0,Medium,3,Plano,TX,1100,2200,0
791,FquUMNqS1wcQ4h-BngwRvw,True,False,1076,4.0,1,1,0,High,1,Plano,TX,1100,2300,0
792,RDx3dQfFGw9MGy_sJfmeTQ,True,False,65,4.5,1,1,0,Medium,3,Plano,TX,0800,2200,1
793,9gipDs4tb47SK0zTrCOBqA,True,False,1903,4.0,0,1,0,Medium,3,Plano,TX,1100,2200,0
794,AmnHxTCusvEleAtDD76p4A,True,False,21,4.5,0,0,0,Medium,3,Plano,TX,1100,2200,0
795,2Yj62Zx22IQO_8U00DUcWw,True,False,308,3.5,0,1,0,High,3,Plano,TX,1600,2300,0
796,okJLsY6V-YZocKR7ULezlg,True,False,146,3.0,0,0,0,Medium,3,Plano,TX,1100,0200,0
797,zGXLe-CZ6QTUtRZl5rfSKg,True,False,355,3.5,0,1,0,High,3,Plano,TX,1100,2200,0
798,hUMwdLyZFTSySHSJkdeKVw,True,False,607,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,0
799,PlMinVhlJJdllFIIaJg_sg,True,False,211,4.0,0,0,0,Medium,3,Plano,TX,1045,2200,0
800,89xKouh2qfXqwkIQ7kBNgg,True,False,293,3.5,0,1,0,Medium,3,Plano,TX,1100,2200,0
801,ShcPPcYFPlfKAJOe1XaSVw,True,False,9,4.5,0,0,0,,3,Plano,TX,1100,1500,1
802,ai5EoQurQ2p62nWki63AvQ,True,False,23,4.5,1,1,0,Medium,3,Plano,TX,1100,1900,1
803,hyWh6hF047JlBYSQZtJ5pQ,True,False,25,3.5,0,1,0,,3,Plano,TX,0700,1100,1
804,yGEfIoLiZcRPr6fXAIqQBw,True,False,459,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,0
805,PcUxrG2jbbsrNksa-rv4wQ,True,False,381,3.5,0,1,0,Medium,3,Plano,TX,1100,2130,0
806,f5SH8VGe08UNTuSqraZ85Q,True,False,26,4.0,1,1,0,,3,Plano,TX,0700,1700,1
807,wkHpLVptUXD4-EbvFEhefA,True,False,417,3.0,1,1,0,High,3,Plano,TX,1130,2200,0
808,C37T12bal2XCjcw1BwyPig,True,False,32,3.5,0,1,0,Medium,3,Plano,TX,1500,0200,0
809,4-AA8upb5-VG8t_o4cEw-Q,True,False,640,4.0,0,0,0,High,3,Plano,TX,1100,2100,0
810,bUg07AVkdt2HagDFbNv7bw,True,False,912,4.0,0,0,0,Medium,3,Plano,TX,1100,2100,0
811,V2kn1tg_tDrU2uQ4g5XBog,True,False,49,3.5,1,1,0,Medium,3,TX,TX,1100,2200,1
812,P5Fnpc3kiLhKEiAIi2-c4Q,True,False,453,3.5,1,1,0,Medium,3,Plano,TX,1100,2200,0
813,_NUk_uXP4SKAbwZQHTwUGQ,True,False,410,4.0,0,0,0,High,3,Plano,TX,1100,2200,0
814,B0C_xeso40xEZ3UNGpYfFA,False,False,173,4.5,0,0,0,,3,Plano,TX,1100,1400,0
815,SzvLc4Hq16k1PloXtbllkA,True,False,174,4.5,0,0,0,Medium,3,Plano,TX,0700,2100,0
816,SHzDmzr0K0tx_rzLavKx5w,True,False,31,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,1
817,fr9rMkLY-jRztWrT8QgYmQ,True,False,451,4.0,1,1,0,Medium,3,Plano,TX,1100,0000,0
818,0SN1d0Oc_651WZ9fnDFxig,True,False,479,4.0,0,1,0,Medium,3,Plano,TX,1100,2130,1
819,kAhUtTyuLEb3xY4FGHKiOA,True,False,395,3.5,1,1,0,High,3,Plano,TX,1130,2100,0
820,m3PvfN8v47y7boK5t2CXeg,True,False,354,4.0,1,0,0,Medium,3,Plano,TX,1100,1430,0
821,D3_a3c9ngBvfHKWVQOZhog,True,False,169,3.5,1,1,0,Medium,3,Plano,TX,1130,1400,1
822,acB0ChFUxJpVTFVcJ2t_XQ,True,False,437,4.0,0,0,0,High,3,Plano,TX,1700,2100,0
823,tvO2ofDdgTkWrDyDHlTd3g,True,False,169,3.0,0,1,0,Medium,3,Plano,TX,1100,2200,0
824,JEThalxbd3QbmeyFpYtlRg,True,False,2,1.5,1,1,0,,3,Plano,TX,,,0
825,N0Wp7kut-SGcBNkZGhdZcA,True,False,129,3.5,1,1,0,Medium,3,Plano,TX,1100,0000,1
826,ANYckegJ6A9GjDT16Z-RBA,True,False,253,4.0,1,1,0,Medium,3,Plano,TX,1100,2100,0
827,FJAPln5z1Y85RpQsnLuRzg,True,False,157,3.5,0,1,0,Medium,3,Frisco,TX,1100,2100,0
828,UQBzqAQXl5UMeuJOWGtoJA,True,False,153,3.5,0,1,0,Medium,3,Frisco,TX,1100,2100,0
829,8ZvGnlrkf6yvvDgsC7s29w,True,False,217,3.5,1,1,0,Medium,3,Frisco,TX,1130,2130,0
830,AJx-DvDj1_COW8ku3Fbd5A,True,False,50,3.0,0,1,0,Low,3,Frisco,TX,1000,2300,0
831,oRK4Cvz7GdvfrE-6erT--g,True,False,234,4.0,1,1,0,Low,3,Frisco,TX,1000,1900,0
832,8EobQNL7qV37OmQbE-4Lxg,True,False,77,4.0,1,1,0,Low,3,Frisco,TX,1030,2100,0
833,ebMVbmC-0n82x-cq4NnO4w,True,False,57,2.5,1,1,0,Low,3,Frisco,TX,1030,2130,0
834,zI7_iCkVD85jpg15wrGEnQ,True,False,100,3.0,1,1,0,Low,3,Frisco,TX,0700,2000,0
835,wpb2Yf71dKmxE8HolljrKg,True,False,143,2.5,1,1,0,Low,3,Frisco,TX,1045,2200,0
836,04OCsRfOYh4O-PLJTEFceg,True,False,43,2.0,0,1,0,Low,3,Frisco,TX,1000,0100,1
837,b9zUxyuAZCPz3OXjykYVjQ,True,False,28,3.0,1,1,0,Low,3,Frisco,TX,0600,2300,1
838,nYMfkC12UQETXl-NXO1KFA,True,False,10,3.5,0,0,0,,3,Frisco,TX,1100,2100,0
839,cjlF7hRSWtikQJwvHySvUA,True,False,226,3.0,0,0,0,Medium,3,Frisco,TX,1100,2200,0
840,xUXwO2Tkny70Khz3MN-Kuw,True,False,161,3.0,1,1,0,Low,3,Frisco,TX,1100,2130,0
841,XxNR0okPVMefxN-XDBaTcg,True,False,29,3.0,1,1,0,,3,Frisco,TX,1130,2200,1
842,j7KJET9cwN_8qdw-S-83mQ,True,False,33,3.5,1,1,0,Medium,3,Frisco,TX,1000,2000,0
843,oibBVVdET2F3M6m_Pozvpg,True,False,225,2.5,1,1,0,Medium,3,Frisco,TX,1100,2200,0
844,Rt-2qjzpD8FhxKnT5Yzn3w,True,False,61,4.0,1,0,0,Low,3,Frisco,TX,1000,1900,0
845,Kw43zmxSVE6R2S3NYkrfzQ,False,False,2,4.0,0,0,0,,3,Frisco,TX,,,0
846,ZJQT8qHEMUEeVoR5sJ_xnw,True,False,31,3.0,0,1,0,Low,3,Frisco,TX,,,0
847,e1BEeNZcr0w1QJOUysT6zg,True,False,7,4.0,0,1,0,,3,Frisco,TX,1100,1900,1
848,Zm4b-zWNOWVnru2aLENOzg,False,False,2,2.5,0,0,0,,2,Frisco,TX,,,0
849,aWo2a28uJ1BPMQB7GfSMUg,True,False,9,3.0,0,0,0,,3,FRISCO,TX,1000,2000,1
850,6kko__Bv_9QrreUGte89jA,True,False,24,3.0,0,0,0,Low,3,Frisco,TX,1100,1900,0
851,4wC1ucrwHjtwNepKIIJNJg,True,False,15,3.0,1,1,0,Low,3,Frisco,TX,1000,2100,0
852,byi_VwH3BZrJIAm7_9nFsA,False,False,36,1.5,0,0,0,Medium,3,Frisco,TX,,,0
853,E35MHanbKc4vwPodgHs7ng,True,False,91,2.5,0,1,0,Medium,3,Frisco,TX,1030,0000,1
854,7MZ9A8phbfac39wCct9qUg,False,False,2,3.0,0,0,0,,2,Frisco,TX,1100,2000,0
855,pgTcAZlMyY_JBkFn3kw0RQ,False,False,7,2.5,1,1,0,,3,Frisco,TX,,,0
856,ZyLPQAyV4usZDWBAKT7l2Q,True,False,14,3.0,0,1,0,Low,3,Frisco,TX,1100,1900,1
857,IJRd9CkAFkCfCcrUH-LNng,True,False,10,1.5,0,1,0,Low,3,Frisco,TX,1100,1900,0
858,QA0dX5PjbTUBYN-zjV1zOg,True,False,2,1.5,1,1,0,,3,Frisco,TX,1100,2100,0
859,g3zH7bwfkfqZs2PXGECjJQ,False,False,7,1.0,0,0,0,,3,Frisco,TX,,,0
860,j37avD1FY1pr3aupWkCLUQ,True,False,13,3.0,1,1,0,Low,3,Frisco,TX,1000,2100,1
861,PMPWzhjo5vQ922o3ArQb0Q,True,False,1,1.0,1,1,0,,3,Frisco,TX,,,0
862,g1ZE_yso6z_5P3iDbEKHVA,True,False,1,4.0,1,1,0,,3,Frisco,TX,1100,2100,1
863,tHCCI0S5rsjAM_h9S7OqZg,True,False,1,1.0,1,1,0,,3,Frisco,TX,1000,2100,1
864,xXfAv99pscOkgqLTNj1s2w,False,False,17,2.0,0,0,0,Low,3,Frisco,TX,1030,0000,0
865,vXVwm1HnQIRi8UZ7kY6jCQ,True,False,1,4.0,0,1,0,,3,Frisco,TX,1130,2130,0
866,PCiTWqNtYXVATm2dAJPfIw,True,False,430,2.5,1,1,0,Medium,3,Frisco,TX,1100,2130,0
867,1aV716ltx_wnpCRQ2qqCxA,True,False,99,4.0,1,1,0,Low,3,Frisco,TX,1000,2200,0
868,JxpsuUnC5aiTsfw_d8TyHg,True,False,78,4.0,0,1,0,Low,3,Plano,TX,0600,2200,1
869,c4wsVWzJzi8aqCH-L0-S6A,True,False,2,1.0,0,1,0,,3,Frisco,TX,1100,2200,0
870,IFlKhRQeY02-DvYwyidWVg,True,False,216,2.5,1,1,0,Medium,3,Plano,TX,1130,1430,0
871,5igUwYCwr6uqtUZ91GZYKA,False,False,2,2.5,0,1,0,,3,Plano,TX,1130,1430,0
872,7rhEZOowuyG-tR0FKxRwsg,True,False,10,2.5,1,1,0,Low,3,Plano,TX,0900,2200,0
873,NI5oFUFtNud1XWtKmwpHkw,True,False,161,3.0,1,1,0,Medium,3,Plano,TX,1100,2200,0
874,kHWU8C2N7lVrSMcLhIBJ8g,True,False,9,4.0,1,1,0,,3,Plano,TX,1100,1500,1
875,WSJyrsPICp3Zgn9xku9FBA,True,False,100,1.5,0,1,0,Low,3,Plano,TX,0500,0200,0
876,9BaVzWkwvyGDqXzrhWPh-g,False,False,1,3.0,0,0,0,Medium,0,Plano,TX,,,0
877,Yb83MXgnK5MR-KEMd0PrZw,True,False,3,4.5,0,1,0,,0,Plano,TX,0730,1530,0
878,mDucdauYh9ZYXNXKpm-yPA,True,False,358,4.0,1,0,0,Medium,3,Plano,TX,1100,2200,0
879,T9OCOs5JyOv1PbHUFa8oEg,True,False,127,3.0,1,1,0,Medium,3,Plano,TX,1600,0000,1
880,S1QjC8q3VUiBTG5cOfb-xQ,False,False,18,4.0,0,0,0,,3,Plano,TX,,,0
881,d4g1LzxLJNzEJ5NmnV0WTQ,True,False,718,3.5,1,1,0,Medium,3,Plano,TX,1100,0000,0
882,DVZ9NxXqML-kOmUgUwwheA,False,False,45,2.5,0,0,0,,3,Plano,TX,1500,0000,0
883,fMzms4DlNscaHjjtC_uFsQ,True,False,438,3.0,1,1,0,Medium,3,Plano,TX,1100,2200,0
884,p-teu1Zk4UAFMUvxQ5vd2A,True,False,136,3.0,0,1,0,Medium,3,Plano,TX,1500,0200,0
885,2MF61JoLIFKvpT9P1Egl-A,True,False,424,3.5,0,1,0,Medium,3,Plano,TX,1100,2200,1
886,65LT-CAFf_sdZpzfAB8xWg,True,False,319,3.5,1,1,0,Medium,3,Plano,TX,1500,0000,0
887,QD9CCBP3zW5eMGrQ-pLozQ,True,False,487,3.0,0,1,0,Medium,3,Plano,TX,0700,2100,0
888,SjIPAWmmhRMsbDVnGbU34Q,True,False,211,3.5,0,0,0,Medium,3,Plano,TX,1500,2130,1
889,tw4b9_sbiPDSIRr9uxcqiw,True,False,121,3.5,1,1,0,Medium,3,Plano,TX,1100,2000,1
890,Ns_3CA-0JfKKzXOAVYWOhQ,True,False,131,4.0,0,0,0,Medium,3,Plano,TX,1100,2200,0
891,2pM19ps82tA6GhsR7Wav-g,True,False,436,2.5,0,1,0,Medium,3,Plano,TX,1700,0100,0
892,azu29xbMwwXSggNxGK8NTA,True,False,109,3.5,1,1,0,Low,3,Plano,TX,1045,2200,0
893,ouCXOe0T3gLxC0gxLnaMsA,True,False,97,3.0,1,1,0,Low,3,Plano,TX,0700,2100,0
894,0qMbPbGoKnySSK9wjJ4tiA,True,False,62,3.5,0,1,0,Low,3,Plano,TX,0700,2000,0
