,id,is_claimed,is_closed,review_count,rating,Restaurant Category 1,Restaurant Category 2,Restaurant Category 3,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Zip Code,Opening Time,Closing Time,Has Messaging
320,L1A22d4vXWDUIFjLiipf7A,True,False,140,4.0,mexican,,,1,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2100.0,0
321,t3-RE7Mz--wpZ786TVlaOQ,True,False,91,3.0,chinese,,,1,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2100.0,1
322,64gFOvLrogOHP2B90FLrlQ,False,False,1,5.0,foodtrucks,tacos,,0,1,0,,3,Conroe,TX,77384,,,0
323,E7mggpurPTerRtphVszCIw,True,False,53,3.0,sushi,teppanyaki,,0,1,0,Medium,3,The Woodlands,TX,77384,1500.0,2200.0,0
324,IrW3CSSLCT1h1qY5TbPl5g,True,False,2,5.0,foodtrucks,mexican,,0,0,0,,3,Conroe,TX,77384,1600.0,2200.0,1
325,zUXiQ7TCKMKdkcJ1RigrHw,True,False,378,4.0,comfortfood,sportsbars,beerbar,0,1,0,Medium,3,Conroe,TX,77384,1100.0,0.0,0
326,0Zm9RRmhNXY253Pkp7BXBg,True,False,32,4.5,japanese,sushi,asianfusion,0,1,0,,3,The Woodlands,TX,77384,1100.0,2200.0,0
327,neNIE8GQXH91DWn5O0aqAQ,False,False,25,4.0,pizza,sandwiches,,0,0,0,,3,Conroe,TX,77384,,,0
328,jPk1Grcwo1W08H9b4Cpthw,True,False,78,4.0,breakfast_brunch,southern,coffee,0,0,0,Medium,3,Conroe,TX,77384,800.0,1400.0,0
329,It38ety4aaQvAeH3YrOikA,True,False,140,4.0,vietnamese,noodles,,1,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2200.0,1
330,kk7G5u5tdOw4z0I8sr5Apg,False,False,1,1.0,steak,,,0,0,0,,0,The Woodlands,TX,77384,,,0
331,zxAcRbrsK0UvfFhbH4Tjig,True,False,80,4.0,cafes,desserts,,1,1,0,Low,3,Magnolia,TX,77354,800.0,1500.0,1
332,MFqWJGft1SUcrS_qP8qCaA,True,False,31,4.0,newamerican,breakfast_brunch,,0,0,0,Medium,3,Magnolia,TX,77354,700.0,1400.0,0
333,zMQ62ZuSreeXmMdWIjryuQ,True,False,4,2.5,sandwiches,,,1,1,0,,3,Magnolia,TX,77378,800.0,2200.0,0
334,AcHRKJvKkbHwTXFxth5H4g,False,False,1,5.0,tacos,breakfast_brunch,sandwiches,0,0,0,,3,Magnolia,TX,77354,,,0
335,6jrqUUQvCrwjzGCEmA9mwg,True,False,18,4.5,mexican,tex-mex,,0,0,0,,3,Magnolia,TX,77354,1100.0,2130.0,0
336,PszsILkmk67OhAvEmpDs7A,True,False,67,2.5,beerbar,breakfast_brunch,burgers,1,1,0,,3,Magnolia,TX,77354,1600.0,2300.0,0
337,QatjPy9GFVOcaqvmL2nZ1w,True,False,5,4.0,divebars,pubs,tradamerican,0,0,0,Medium,3,Magnolia,TX,77355,1100.0,200.0,0
338,sUHgctvub1zh5SF_GNmnyA,True,False,28,4.5,bbq,beergardens,,1,1,0,Medium,3,Magnolia,TX,77354,,,1
339,LYq8oe37vN1hGIR5WcmYQg,True,False,59,4.0,bbq,,,1,1,0,Low,2,Magnolia,TX,77354,1100.0,2100.0,1
340,7tB7zadiKqy2hPw7MymbGQ,True,False,4,1.0,tacos,tex-mex,,0,1,0,,3,Magnolia,TX,77354,500.0,1600.0,0
341,ElfHSeugLHok6HThv3-JHA,True,False,179,4.5,steak,newamerican,,1,1,1,High,3,Magnolia,TX,77354,1100.0,2100.0,0
342,5Iw1eHdPgxpjpUyvGxbJ6g,True,False,21,2.5,pizza,chicken_wings,sandwiches,0,0,0,Low,3,Magnolia,TX,77354,1000.0,0.0,0
343,iPwjZipj6uqX-NOPF_i-ZQ,True,False,46,4.5,newamerican,wine_bars,cocktailbars,1,1,0,,3,Magnolia,TX,77354,1100.0,2100.0,0
344,2MsB3uzJg2RHcN-bNu41YA,True,False,102,4.5,tradamerican,breakfast_brunch,,1,1,0,Medium,3,Magnolia,TX,77354,730.0,2100.0,0
345,i7nlXOFOaIkGnZt2pl0mlg,True,False,5,5.0,foodtrucks,tacos,,0,0,0,,3,Magnolia,TX,77354,1700.0,2100.0,0
346,TODqV6pG9ir4UIgC9ONDGg,True,False,30,4.5,waffles,icecream,desserts,1,1,0,,3,Magnolia,TX,77354,1200.0,2100.0,1
347,GeqdRU25YxruCQTQITKZDA,True,False,112,4.0,thai,,,1,1,0,Medium,3,Magnolia,TX,77354,,,0
348,r29E-kBeNAUtbSG4s6egkw,False,False,43,4.0,pubs,sandwiches,,0,1,0,Medium,3,Magnolia,TX,77354,1200.0,200.0,0
349,bf-eAd09f-9IcA4vyy7ZWA,True,False,177,3.5,mexican,tex-mex,,0,1,0,Low,3,Magnolia,TX,77354,730.0,2100.0,0
350,q-yYuSStVQl1l1i6IHw_iw,True,False,127,4.0,tex-mex,mexican,,0,0,0,Medium,3,Magnolia,TX,77354,1100.0,2130.0,0
351,qW5wFAemJDAGDbtquGmsHw,True,False,195,4.0,japanese,sushi,,1,1,0,Medium,3,Magnolia,TX,77354,1100.0,2100.0,0
352,8q2a--u3ydWWwE0og8Op8w,True,False,103,4.0,vietnamese,,,1,1,0,Low,3,Magnolia,TX,77354,1100.0,2100.0,0
353,9p1VOtkhqBdRE2OH8Etbhw,True,False,71,2.5,chinese,,,1,1,0,Low,3,Magnolia,TX,77354,1100.0,2130.0,0
354,QCCXvTq18Rc21rJP1CzBJA,True,False,66,3.5,burgers,hotdogs,icecream,1,1,0,Low,3,Magnolia,TX,77354,1030.0,2200.0,1
355,m_FzWbOjl18Cw4a6qlsjyQ,True,False,23,3.5,chicken_wings,,,0,0,0,Medium,3,Magnolia,TX,77354,1100.0,2200.0,0
356,A9drnrhpMNo3OJrQro_9DQ,True,False,16,2.0,hotdogs,,,0,1,0,,3,Magnolia,TX,77354,1000.0,0.0,0
357,lM38VLAd8o81aIbxweaM_A,True,False,14,4.0,sandwiches,hotdogs,delis,1,1,0,,1,Magnolia,TX,77354,1000.0,2100.0,0
358,bqPlka6dImnp5WhHlqD8wQ,True,False,2,2.5,bbq,foodtrucks,sandwiches,1,1,0,,3,Magnolia,TX,77354,1500.0,2000.0,1
359,rN-E-IIgO1K5b2IW_i1lHQ,True,False,85,3.0,burgers,hotdogs,,0,1,0,Medium,3,Magnolia,TX,77354,1100.0,2200.0,0
360,apdiaboBxoGSioBVJO3nRA,True,False,27,3.0,salad,sandwiches,delis,1,1,0,,3,Magnolia,TX,77354,1000.0,2200.0,0
361,DsK-8AHYR9ac5YVX8y8pXA,True,False,2,5.0,foodtrucks,venezuelan,mexican,1,1,0,,1,Magnolia,TX,77354,,,1
362,-WtX8oU54Z82EBrKCHnH3g,True,False,46,2.0,chinese,hotdogs,,1,1,0,Low,3,Magnolia,TX,77354,1030.0,2130.0,0
363,_7BY6cakvx2if_SRz8Uesw,False,False,115,3.0,mexican,,,0,0,0,Medium,3,Magnolia,TX,77354,,,0
364,z7MR7wOeY7p_zbky1gn1Rw,True,False,35,2.0,hotdogs,burgers,coffee,0,1,0,Low,3,Magnolia,TX,77354,500.0,0.0,0
365,oatKJotdvLnrNEx1YRvXHg,True,False,11,2.0,hotdogs,burgers,tacos,0,1,0,Low,3,Magnolia,TX,77354,0.0,0.0,0
366,SWpRNVf2_Wxro6B6SyZhPg,True,False,40,2.0,hotdogs,mexican,,0,1,0,Low,3,Magnolia,TX,77354,900.0,200.0,0
367,NuB1ypDznNcFgpVudb7d9g,False,False,12,2.5,mexican,,,0,0,0,Medium,1,Magnolia,TX,77354,,,0
368,DfTjFgRAIA8bIrApqT56WQ,True,False,7,1.5,servicestations,newamerican,grocery,0,0,0,,0,Magnolia,TX,77354,600.0,0.0,0
369,TWh6mgf64u2XlIcLjEMZyQ,True,False,38,2.0,pizza,hotdogs,,0,0,0,Low,3,Magnolia,TX,77354,1030.0,2200.0,0
370,tKwc_Gd8Fi20l3hzhIiMkg,True,False,58,2.5,pizza,chicken_wings,hotdogs,0,1,0,Low,3,Magnolia,TX,77354,1100.0,2300.0,0
371,5Nf5l0UIr5SUkGJJvi3zUg,True,False,213,4.5,japanese,sushi,asianfusion,0,1,0,Medium,3,Magnolia,TX,77354,1100.0,2100.0,0
372,tpq3AgFV_TRf0sKJAQxIJQ,True,False,362,4.5,breakfast_brunch,cafes,tradamerican,0,1,0,Medium,3,Magnolia,TX,77354,1100.0,2100.0,0
373,UQD4G6aONuKYKC1tdN7NxA,True,False,165,4.0,mexican,seafood,cocktailbars,1,1,0,Medium,3,Magnolia,TX,77354,1100.0,2100.0,0
374,AMwd3YNb_qhmIgOTrwGUoA,True,False,204,3.5,newamerican,sportsbars,cajun,1,1,0,Medium,3,Magnolia,TX,77354,1100.0,200.0,0
375,Ph9Mt34sWLgfIy4d7eUyUg,False,False,1,5.0,chicken_wings,tradamerican,,1,1,0,,0,Magnolia,TX,77354,1100.0,2300.0,0
376,TGq8FuZ2QJTzwVwcG1j-VA,True,False,61,2.0,bars,tradamerican,tex-mex,1,1,0,Medium,3,Magnolia,TX,77354,1100.0,2230.0,0
377,0L53B2vVJH2ymtZW3bwp2w,True,False,103,3.0,pizza,italian,salad,1,1,0,Medium,3,Magnolia,TX,77354,1100.0,2100.0,0
378,AEQctZfbZnE0wyIDdNBE8Q,True,False,21,2.5,hotdogs,burgers,icecream,1,1,0,Low,3,Magnolia,TX,77354,630.0,2200.0,1
379,VM4lQn4qD4cOCd8wmtf6ww,True,False,3,2.5,salad,soup,wraps,0,0,0,,3,Magnolia,TX,77354,1100.0,2100.0,1
380,3SUusuLIRtZePuiIG3EjKQ,True,False,74,3.0,tradamerican,breakfast_brunch,diners,1,1,0,Low,3,Magnolia,TX,77354,0.0,0.0,0
381,hGIrU87As9_YcUPSo61XnA,True,False,35,2.0,delis,sandwiches,catering,1,1,0,,3,Magnolia,TX,77354,1000.0,2030.0,0
382,Bdcoh7FNc4x4Jrk6Gmd4iw,False,False,20,1.5,hotdogs,mexican,,0,0,0,,3,Magnolia,TX,77354,1045.0,2200.0,0
383,nFcsAsgd-eK4ZW1DBCdz9w,True,False,43,2.5,burgers,hotdogs,,0,1,0,Low,3,Magnolia,TX,77354,0.0,0.0,0
384,dOtgvznQth1lDD83axSCUg,True,False,39,2.5,sandwiches,hotdogs,delis,0,0,0,Low,3,Magnolia,TX,77354,1100.0,2200.0,0
385,uDNSldcLabnnuRh_4lq-wA,True,False,47,3.5,hotdogs,chickenshop,salad,0,1,0,Low,3,Magnolia,TX,77354,600.0,2200.0,1
386,vxM63IsrYp5W9C79FOAXKg,True,False,14,2.0,pizza,chicken_wings,hotdogs,1,1,0,Low,3,Magnolia,TX,77354,930.0,2300.0,0
387,irnROPw06MvplT4yQYmDjA,True,False,21,2.5,sandwiches,,,1,1,0,Low,3,Magnolia,TX,77354,800.0,2200.0,0
388,jGDFemU3KXMeyLI321jBBQ,True,False,122,3.5,tacos,,,1,1,0,Medium,3,Magnolia,TX,77354,1100.0,2100.0,0
389,r-ZqFk_DbmMjk8SDTTkJMg,False,False,1,5.0,korean,chickenshop,,0,0,0,,2,Magnolia,TX,77354,1100.0,2000.0,0
390,OnUi-3rJ5bYtgN6Wb3OkUw,False,False,4,5.0,food_court,outdoormovies,,0,0,0,,3,Magnolia,TX,77354,1100.0,2000.0,0
391,08dYCxl3tn8c03rP9_Qchg,False,False,1,4.0,vietnamese,bubbletea,cafes,0,0,0,,3,Magnolia,TX,77354,1100.0,2000.0,0
392,wtCZ0jUx8QWaHo5ODLEwxQ,True,False,46,5.0,foodtrucks,catering,sandwiches,0,0,0,,3,Magnolia,TX,77354,1600.0,2000.0,0
393,aX1AwqwiXm2jeMTfGpSp3g,False,False,5,4.0,foodtrucks,seafood,mediterranean,0,1,0,,3,The Woodlands,TX,77354,,,0
394,h68043-cFUda8dON13pGLw,True,False,51,3.5,salad,mexican,seafood,0,1,0,Medium,3,Magnolia,TX,77354,1100.0,2200.0,0
395,KPaNqGs6LwVFMnfvlRlHoA,True,False,71,4.5,bbq,foodtrucks,,0,1,0,Medium,3,Spring,TX,77354,1100.0,1900.0,0
396,N-MuGlUx4LNPhLcsXsujJg,True,False,31,3.0,sandwiches,juicebars,,1,1,0,,3,Magnolia,TX,77354,700.0,2100.0,0
397,QfNFERXOcQE7LZCx1CgiKQ,False,False,2,5.0,seafood,mexican,cocktailbars,0,0,0,,3,Magnolia,TX,77354,1200.0,2000.0,0
398,SL9Plm1F__KBKmsHgvAC7Q,True,False,33,2.5,chicken_wings,hotdogs,,1,1,0,Low,3,Magnolia,TX,77354,1030.0,2200.0,0
399,b45YcHWOz27EmKxF-BooEg,True,False,19,3.5,bakeries,breakfast_brunch,coffee,0,1,0,,3,Magnolia,TX,77354,600.0,1400.0,1
400,fMjjT_fEn8NiHMGM2uHY3A,True,False,141,4.5,tradamerican,bars,gastropubs,1,1,0,Medium,3,Conroe,TX,77384,1100.0,2200.0,0
401,OQtGRsCgND17dC8fSllUBQ,False,False,1,5.0,creperies,coffee,,0,0,0,,0,Conroe,TX,77384,,,0
402,MOF4W62Lf32pljHO4SciJQ,True,False,127,4.5,pizza,wine_bars,beerbar,0,1,0,Medium,3,Magnolia,TX,77354,1600.0,2100.0,0
403,o4g_pe9uJ-UUPOhyHFfctg,True,False,1,5.0,gourmet,british,,0,1,0,,3,Magnolia,TX,77354,1000.0,1800.0,1
404,Bwabhkn8vjA5nsNldqf2Cg,True,False,78,4.5,desserts,tradamerican,breakfast_brunch,0,1,0,Medium,3,Magnolia,TX,77354,900.0,1400.0,1
405,LSIyOqcrhTwoBEkjvl1ppA,True,False,34,4.0,chicken_wings,beerbar,,1,1,0,,3,Magnolia,TX,77354,1600.0,2030.0,1
406,-6nVhLpX6PsAuQGsd1g2Dg,True,False,1,5.0,hotdogs,foodtrucks,,0,0,0,,3,Magnolia,TX,77354,1600.0,2100.0,0
407,d6B_vfbLWrEcVZCqt437eQ,True,False,8,3.0,pizza,,,1,1,0,,3,Magnolia,TX,77354,1000.0,2300.0,1
408,IXDaWrtvjnrRGs-YN9rUyw,True,False,280,4.0,italian,pizza,cocktailbars,0,1,0,Medium,3,Magnolia,TX,77354,1600.0,2200.0,0
409,Ftc4RK0oO32rcrN3YWLV9Q,True,False,30,4.5,mexican,tex-mex,desserts,0,0,0,Medium,3,The Woodlands,TX,77382,1100.0,2130.0,0
410,JEePdgAwac-AQ614OL6WcQ,True,False,136,4.5,pizza,italian,wine_bars,0,1,0,Medium,3,The Woodlands,TX,77382,1100.0,2100.0,1
411,fb_jiL2Sn-u6vcJ2TNC6kQ,True,False,47,3.5,hotdogs,chickenshop,salad,0,1,0,Low,3,The Woodlands,TX,77382,600.0,2100.0,1
412,RaGy-K7H8BFLMmVp12d0-g,True,False,6,3.5,sandwiches,,,1,1,0,Low,3,The Woodlands,TX,77381,700.0,2200.0,0
413,a-V2G1UQM3sWyhS8tmjSig,True,False,18,2.0,pizza,chicken_wings,hotdogs,1,1,0,Low,3,Spring,TX,77382,930.0,2300.0,0
414,Mvr2Mb6KLMKHOkQLvwrAVA,True,False,1,5.0,cheesesteaks,chicken_wings,hotdogs,1,1,0,,3,Conroe,TX,77384,1000.0,2100.0,1
415,yzzrEF76K24FgDlY5jJeDw,True,False,6,2.5,hotdogs,burgers,coffee,0,1,0,Low,1,The Woodlands,TX,77384,530.0,0.0,0
416,r-Hl5kEznSxsvyTy7E66mQ,True,False,219,4.0,tradamerican,seafood,burgers,1,1,0,Medium,3,Conroe,TX,77384,1100.0,2200.0,0
417,w73y2QCMlqYeueQjvalgxg,True,False,86,3.5,chicken_wings,bars,newamerican,0,1,0,Medium,3,Conroe,TX,77384,1100.0,2100.0,0
418,fPw-TJQP7v0183GPiPnl4g,True,False,17,3.5,hotdogs,sandwiches,,1,1,0,Low,3,Conroe,TX,77384,,,1
419,UB5F6cWc5rHOIpQiV_NpRw,True,False,33,3.0,pizza,arcades,kids_activities,1,1,0,Medium,3,Conroe,TX,77385,1100.0,2100.0,0
420,kZ2P2EqX4m_C-aTNA-VLaQ,True,False,32,2.5,hotdogs,chicken_wings,,1,1,0,Low,3,Conroe,TX,77384,1000.0,2200.0,0
421,xLqiGJcabDOKE6O99XR7Vw,False,False,2,2.5,foodstands,,,0,0,0,,3,Conroe,TX,77385,,,0
422,myjG1Zj2wSNfLewhwEeehA,True,False,108,4.5,mexican,latin,steak,1,0,0,,3,The Woodlands,TX,77382,1100.0,2100.0,1
423,j3l1tkuE3lNW7fl2PC0MCQ,True,False,160,3.5,japanese,thai,chinese,1,1,0,Medium,3,The Woodlands,TX,77382,1130.0,2100.0,0
424,zx1fEVfMiwD_C2Da7VJf5Q,True,False,83,3.0,coffee,breakfast_brunch,tacos,0,1,0,Medium,3,The Woodlands,TX,77382,600.0,1400.0,0
425,FwyFirjM9ePVGPqJyOibig,True,False,12,1.5,hotdogs,burgers,tacos,0,1,0,Low,3,The Woodlands,TX,77382,600.0,0.0,0
426,AJ3yeuRkWpvQ2Ixwdk5xFw,True,False,18,2.5,pizza,chicken_wings,sandwiches,0,0,0,Low,3,Spring,TX,77382,1000.0,0.0,0
427,3h7SHBn6YdXwhY65kSZR6Q,True,False,238,3.5,sushi,chinese,asianfusion,1,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2100.0,0
428,26I0hodFdmzq6GXuBBCjQg,False,False,15,4.5,bubbletea,vietnamese,sandwiches,1,1,0,Low,3,The Woodlands,TX,77384,1000.0,2000.0,0
429,7x0YUtkREIpPKuylZM_xsA,True,False,159,3.0,pizza,italian,,1,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2100.0,0
430,nqRuUpe7YmNlmb9WSUFatw,True,False,47,2.5,chinese,hotdogs,,1,1,0,Medium,3,Conroe,TX,77384,1030.0,2200.0,0
431,NvPSU8FyzjH_6np5_Hw7wg,True,False,62,3.5,hotdogs,chickenshop,salad,0,1,0,Low,3,Conroe,TX,77384,600.0,2200.0,1
432,bnEYCtX4AtEyaZ4VHL9rXA,True,False,8,3.5,sandwiches,hotdogs,delis,0,0,0,Low,3,The Woodlands,TX,77384,1100.0,2100.0,0
433,-yoHAY04lZiKpCUxJgFjBg,True,False,196,4.5,italian,,,1,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2100.0,0
434,fXzYMoHd_92QRLhDM8eD_Q,False,False,156,4.0,chinese,,,0,1,0,Medium,3,The Woodlands,TX,77384,1100.0,2200.0,0
435,v6hk81cx70qUnrnzB728nQ,True,False,52,4.5,sandwiches,southern,chickenshop,0,1,0,,3,The Woodlands,TX,77384,1030.0,2000.0,0
436,S85elQ2oJW8D8eRFsScoPQ,True,False,190,4.0,thai,,,1,1,0,Medium,3,Conroe,TX,77384,1100.0,1400.0,0
437,zlssqYmbE9dYUxJT4_Zr6w,True,False,130,4.0,desserts,breakfast_brunch,cafes,0,1,0,Medium,3,The Woodlands,TX,77384,800.0,1500.0,0
438,01tRW95nHF0hm9ul7lK0QQ,True,False,57,3.0,hotdogs,delis,sandwiches,1,1,0,Medium,3,The Woodlands,TX,77384,1000.0,2100.0,0
439,uJ_IiMWZnAQdVwOwvlZNew,True,False,37,2.0,burgers,hotdogs,,0,1,0,Low,3,Conroe,TX,77384,1000.0,0.0,0
440,bA2ubbjg--a6JSmVem7LPw,True,False,27,3.0,pizza,chicken_wings,sandwiches,0,0,0,Low,3,Conroe,TX,77384,1030.0,0.0,0
441,rn0K9Tshii1Jjvoli-Kqmw,True,False,16,1.5,burgers,hotdogs,,0,1,0,Low,3,The Woodlands,TX,77384,600.0,2300.0,0
442,N8OztMcnl2T7DgWYwHh_Jw,True,False,120,2.0,sandwiches,salad,soup,1,0,0,Medium,3,Conroe,TX,77384,600.0,2130.0,0
443,fqcUd4wRzvoJwGIhzTNbbQ,True,False,30,1.5,mexican,hotdogs,,1,1,0,Low,3,Conroe,TX,77384,1045.0,2200.0,0
444,BjgQYmfZxLQiGVMGxbkR7A,True,False,68,2.5,burgers,hotdogs,,0,1,0,Low,3,The Woodlands,TX,77384,0.0,0.0,0
445,6kP0OzLV52OlYfF73qkfFg,True,False,158,1.5,mexican,,,1,1,0,Low,3,The Woodlands,TX,77380,600.0,2200.0,0
446,0NAgK4HBi4ZkLf9LJ6EZDg,True,False,10,1.5,sandwiches,,,1,1,0,Low,3,The Woodlands,TX,77384,700.0,2200.0,0
447,WoKuSaaQgGkZIsZsPzMpeg,True,False,21,2.0,hotdogs,burgers,icecream,1,1,0,Low,3,The Woodlands,TX,77384,700.0,2200.0,1
448,ezehd_5pbgsFRpfauqT3cA,True,False,39,2.0,hotdogs,mexican,,0,1,0,Low,3,The Woodlands,TX,77384,900.0,100.0,0
449,_P_kulLPjDOLVo9E-NLybw,True,False,58,1.5,pizza,chicken_wings,hotdogs,0,1,0,Low,3,The Woodlands,TX,77384,1100.0,2300.0,0
450,Swjs_-doz8CqLmnbB8GhBQ,True,False,230,4.0,vietnamese,japanese,sushi,0,1,0,Low,3,Conroe,TX,77384,1000.0,2100.0,0
451,9XCbX_EZS7jrmafG4LjwGw,True,False,23,4.5,mexican,,,1,1,0,Low,3,Conroe,TX,77385,900.0,2100.0,0
452,q6FTokfZCVnsmB25NajYMA,True,False,85,4.0,poke,bubbletea,sushi,1,1,0,Medium,3,Conroe,TX,77385,1100.0,2100.0,0
453,PSxxZt28Oy2MRFerBb5IbQ,True,False,97,3.5,mexican,tex-mex,,0,1,0,Medium,3,The Woodlands,TX,77385,1000.0,2200.0,0
454,_fetUHlOT4hnFwaIrPfspg,True,False,53,3.5,chicken_wings,,,0,0,0,Medium,3,Conroe,TX,77385,1030.0,0.0,0
455,2qtHj3377WcBEUXCU_pHmQ,True,False,35,2.0,burgers,hotdogs,coffee,0,1,0,Low,3,Conroe,TX,77385,0.0,0.0,0
456,CuKNC1lJs9Hgwm3MR5FZtw,True,False,82,3.5,sportsbars,tradamerican,,0,1,0,Low,3,Conroe,TX,77385,1600.0,200.0,0
457,g8AyYGBRmHHcgFI59GH8VA,False,False,11,3.5,halal,intlgrocery,,0,0,0,,3,Conroe,TX,77385,,,0
458,0ZahOSiA19N-lHZiqGgJVA,True,False,2,5.0,seafood,,,1,1,0,,3,Conroe,TX,77385,1200.0,2130.0,0
459,JbmN8fPWrvNlXJQrDeixow,False,False,175,4.5,greek,,,1,1,0,Low,3,Conroe,TX,77385,1030.0,1700.0,0
460,SceLiq0RCnw5Lt8XfRkFIw,True,False,43,1.5,hotdogs,burgers,tacos,0,1,0,Low,3,Conroe,TX,77385,0.0,0.0,0
461,JRk5e3Ao4Xq8KB1JfDKy8Q,True,False,160,4.0,mexican,breakfast_brunch,,1,1,0,Medium,3,Conroe,TX,77385,1000.0,2100.0,0
462,gyEQVti8SrETOJRzgYKW6Q,False,False,25,4.0,ramen,sushi,,0,1,0,,3,Conroe,TX,77385,,,0
463,Owjf2AST4GGl0hsYnZmHXg,True,False,18,4.0,pizza,italian,wine_bars,1,1,0,,3,Conroe,TX,77385,1100.0,2100.0,1
464,ixrXh2ZgUDRy7Lk2yXJmQw,True,False,7,3.5,bbq,,,1,1,0,,1,Conroe,TX,77385,1100.0,2100.0,1
465,pzukup9oWkkZ6qjnD0CibQ,True,False,18,3.0,pizza,,,1,1,0,,3,Conroe,TX,77385,1100.0,2300.0,0
466,QS1S06PXrSbfQUyuAHODHw,True,False,7,2.0,hotdogs,mexican,,0,1,0,,3,Conroe,TX,77385,900.0,100.0,0
467,2OVnWLATBUfU4kNc6fOOeQ,True,False,3,2.5,pizza,chicken_wings,hotdogs,1,1,0,,3,Conroe,TX,77385,930.0,2300.0,0
468,6h_iKrEW15XTfw5wvtjSow,True,False,7,2.0,hotdogs,salad,chickenshop,0,1,0,,3,Conroe,TX,77385,600.0,2200.0,0
469,91Xq2UfROPcEic1SQktOjw,True,False,2,2.5,burgers,breakfast_brunch,,0,1,0,,1,Conroe,TX,77385,400.0,2300.0,0
470,lFSJ15XXJA0ViL8RcydYow,True,False,6,3.0,sandwiches,,,1,1,0,,3,Conroe,TX,77385,800.0,2200.0,0
471,18fdZo5KnpOA6sBp11GKRA,False,False,1,5.0,servicestations,convenience,delis,0,0,0,,2,Conroe,TX,77385,,,0
472,Hq9MimG_MI-S1espnNKf0w,True,False,1,5.0,foodtrucks,tradamerican,,0,0,0,,2,The Woodlands,TX,77354,1000.0,1900.0,1
473,5DQNKd4CdXE48b-RZHQKag,True,False,28,5.0,mexican,,,0,1,0,Low,3,Magnolia,TX,77354,600.0,1500.0,1
474,QlQlzWfnMKjBFDXddRg1jw,True,False,164,4.0,japanese,sushi,,1,1,0,Medium,3,The Woodlands,TX,77354,1100.0,2200.0,0
