Y,X,id,
3557653.19979785,-10649521.8887171,"0"
3557653.19979785,-10648521.8887171,"1"
3557653.19979785,-10647521.8887171,"2"
3557653.19979785,-10646521.8887171,"3"
3557653.19979785,-10645521.8887171,"4"
3557653.19979785,-10644521.8887171,"5"
3557653.19979785,-10643521.8887171,"6"
3557653.19979785,-10642521.8887171,"7"
3557653.19979785,-10641521.8887171,"8"
3557653.19979785,-10640521.8887171,"9"
3557653.19979785,-10639521.8887171,"10"
3557653.19979785,-10638521.8887171,"11"
3557653.19979785,-10637521.8887171,"12"
3557653.19979785,-10636521.8887171,"13"
3557653.19979785,-10635521.8887171,"14"
3557653.19979785,-10634521.8887171,"15"
3557653.19979785,-10633521.8887171,"16"
3557653.19979785,-10632521.8887171,"17"
3557653.19979785,-10631521.8887171,"18"
3557653.19979785,-10630521.8887171,"19"
3557653.19979785,-10629521.8887171,"20"
3557653.19979785,-10628521.8887171,"21"
3557653.19979785,-10627521.8887171,"22"
3557653.19979785,-10626521.8887171,"23"
3557653.19979785,-10625521.8887171,"24"
3557653.19979785,-10624521.8887171,"25"
3557653.19979785,-10623521.8887171,"26"
3557653.19979785,-10622521.8887171,"27"
3557653.19979785,-10621521.8887171,"28"
3557653.19979785,-10620521.8887171,"29"
3557653.19979785,-10619521.8887171,"30"
3556653.19979785,-10649521.8887171,"31"
3556653.19979785,-10648521.8887171,"32"
3556653.19979785,-10647521.8887171,"33"
3556653.19979785,-10646521.8887171,"34"
3556653.19979785,-10645521.8887171,"35"
3556653.19979785,-10644521.8887171,"36"
3556653.19979785,-10643521.8887171,"37"
3556653.19979785,-10642521.8887171,"38"
3556653.19979785,-10641521.8887171,"39"
3556653.19979785,-10640521.8887171,"40"
3556653.19979785,-10639521.8887171,"41"
3556653.19979785,-10638521.8887171,"42"
3556653.19979785,-10637521.8887171,"43"
3556653.19979785,-10636521.8887171,"44"
3556653.19979785,-10635521.8887171,"45"
3556653.19979785,-10634521.8887171,"46"
3556653.19979785,-10633521.8887171,"47"
3556653.19979785,-10632521.8887171,"48"
3556653.19979785,-10631521.8887171,"49"
3556653.19979785,-10630521.8887171,"50"
3556653.19979785,-10629521.8887171,"51"
3556653.19979785,-10628521.8887171,"52"
3556653.19979785,-10627521.8887171,"53"
3556653.19979785,-10626521.8887171,"54"
3556653.19979785,-10625521.8887171,"55"
3556653.19979785,-10624521.8887171,"56"
3556653.19979785,-10623521.8887171,"57"
3556653.19979785,-10622521.8887171,"58"
3556653.19979785,-10621521.8887171,"59"
3556653.19979785,-10620521.8887171,"60"
3556653.19979785,-10619521.8887171,"61"
3555653.19979785,-10649521.8887171,"62"
3555653.19979785,-10648521.8887171,"63"
3555653.19979785,-10647521.8887171,"64"
3555653.19979785,-10646521.8887171,"65"
3555653.19979785,-10645521.8887171,"66"
3555653.19979785,-10644521.8887171,"67"
3555653.19979785,-10643521.8887171,"68"
3555653.19979785,-10642521.8887171,"69"
3555653.19979785,-10641521.8887171,"70"
3555653.19979785,-10640521.8887171,"71"
3555653.19979785,-10639521.8887171,"72"
3555653.19979785,-10638521.8887171,"73"
3555653.19979785,-10637521.8887171,"74"
3555653.19979785,-10636521.8887171,"75"
3555653.19979785,-10635521.8887171,"76"
3555653.19979785,-10634521.8887171,"77"
3555653.19979785,-10633521.8887171,"78"
3555653.19979785,-10632521.8887171,"79"
3555653.19979785,-10631521.8887171,"80"
3555653.19979785,-10630521.8887171,"81"
3555653.19979785,-10629521.8887171,"82"
3555653.19979785,-10628521.8887171,"83"
3555653.19979785,-10627521.8887171,"84"
3555653.19979785,-10626521.8887171,"85"
3555653.19979785,-10625521.8887171,"86"
3555653.19979785,-10624521.8887171,"87"
3555653.19979785,-10623521.8887171,"88"
3555653.19979785,-10622521.8887171,"89"
3555653.19979785,-10621521.8887171,"90"
3555653.19979785,-10620521.8887171,"91"
3555653.19979785,-10619521.8887171,"92"
3554653.19979785,-10649521.8887171,"93"
3554653.19979785,-10648521.8887171,"94"
3554653.19979785,-10647521.8887171,"95"
3554653.19979785,-10646521.8887171,"96"
3554653.19979785,-10645521.8887171,"97"
3554653.19979785,-10644521.8887171,"98"
3554653.19979785,-10643521.8887171,"99"
3554653.19979785,-10642521.8887171,"100"
3554653.19979785,-10641521.8887171,"101"
3554653.19979785,-10640521.8887171,"102"
3554653.19979785,-10639521.8887171,"103"
3554653.19979785,-10638521.8887171,"104"
3554653.19979785,-10637521.8887171,"105"
3554653.19979785,-10636521.8887171,"106"
3554653.19979785,-10635521.8887171,"107"
3554653.19979785,-10634521.8887171,"108"
3554653.19979785,-10633521.8887171,"109"
3554653.19979785,-10632521.8887171,"110"
3554653.19979785,-10631521.8887171,"111"
3554653.19979785,-10630521.8887171,"112"
3554653.19979785,-10629521.8887171,"113"
3554653.19979785,-10628521.8887171,"114"
3554653.19979785,-10627521.8887171,"115"
3554653.19979785,-10626521.8887171,"116"
3554653.19979785,-10625521.8887171,"117"
3554653.19979785,-10624521.8887171,"118"
3554653.19979785,-10623521.8887171,"119"
3554653.19979785,-10622521.8887171,"120"
3554653.19979785,-10621521.8887171,"121"
3554653.19979785,-10620521.8887171,"122"
3554653.19979785,-10619521.8887171,"123"
3553653.19979785,-10649521.8887171,"124"
3553653.19979785,-10648521.8887171,"125"
3553653.19979785,-10647521.8887171,"126"
3553653.19979785,-10646521.8887171,"127"
3553653.19979785,-10645521.8887171,"128"
3553653.19979785,-10644521.8887171,"129"
3553653.19979785,-10643521.8887171,"130"
3553653.19979785,-10642521.8887171,"131"
3553653.19979785,-10641521.8887171,"132"
3553653.19979785,-10640521.8887171,"133"
3553653.19979785,-10639521.8887171,"134"
3553653.19979785,-10638521.8887171,"135"
3553653.19979785,-10637521.8887171,"136"
3553653.19979785,-10636521.8887171,"137"
3553653.19979785,-10635521.8887171,"138"
3553653.19979785,-10634521.8887171,"139"
3553653.19979785,-10633521.8887171,"140"
3553653.19979785,-10632521.8887171,"141"
3553653.19979785,-10631521.8887171,"142"
3553653.19979785,-10630521.8887171,"143"
3553653.19979785,-10629521.8887171,"144"
3553653.19979785,-10628521.8887171,"145"
3553653.19979785,-10627521.8887171,"146"
3553653.19979785,-10626521.8887171,"147"
3553653.19979785,-10625521.8887171,"148"
3553653.19979785,-10624521.8887171,"149"
3553653.19979785,-10623521.8887171,"150"
3553653.19979785,-10622521.8887171,"151"
3553653.19979785,-10621521.8887171,"152"
3553653.19979785,-10620521.8887171,"153"
3553653.19979785,-10619521.8887171,"154"
3552653.19979785,-10649521.8887171,"155"
3552653.19979785,-10648521.8887171,"156"
3552653.19979785,-10647521.8887171,"157"
3552653.19979785,-10646521.8887171,"158"
3552653.19979785,-10645521.8887171,"159"
3552653.19979785,-10644521.8887171,"160"
3552653.19979785,-10643521.8887171,"161"
3552653.19979785,-10642521.8887171,"162"
3552653.19979785,-10641521.8887171,"163"
3552653.19979785,-10640521.8887171,"164"
3552653.19979785,-10639521.8887171,"165"
3552653.19979785,-10638521.8887171,"166"
3552653.19979785,-10637521.8887171,"167"
3552653.19979785,-10636521.8887171,"168"
3552653.19979785,-10635521.8887171,"169"
3552653.19979785,-10634521.8887171,"170"
3552653.19979785,-10633521.8887171,"171"
3552653.19979785,-10632521.8887171,"172"
3552653.19979785,-10631521.8887171,"173"
3552653.19979785,-10630521.8887171,"174"
3552653.19979785,-10629521.8887171,"175"
3552653.19979785,-10628521.8887171,"176"
3552653.19979785,-10627521.8887171,"177"
3552653.19979785,-10626521.8887171,"178"
3552653.19979785,-10625521.8887171,"179"
3552653.19979785,-10624521.8887171,"180"
3552653.19979785,-10623521.8887171,"181"
3552653.19979785,-10622521.8887171,"182"
3552653.19979785,-10621521.8887171,"183"
3552653.19979785,-10620521.8887171,"184"
3552653.19979785,-10619521.8887171,"185"
3551653.19979785,-10649521.8887171,"186"
3551653.19979785,-10648521.8887171,"187"
3551653.19979785,-10647521.8887171,"188"
3551653.19979785,-10646521.8887171,"189"
3551653.19979785,-10645521.8887171,"190"
3551653.19979785,-10644521.8887171,"191"
3551653.19979785,-10643521.8887171,"192"
3551653.19979785,-10642521.8887171,"193"
3551653.19979785,-10641521.8887171,"194"
3551653.19979785,-10640521.8887171,"195"
3551653.19979785,-10639521.8887171,"196"
3551653.19979785,-10638521.8887171,"197"
3551653.19979785,-10637521.8887171,"198"
3551653.19979785,-10636521.8887171,"199"
3551653.19979785,-10635521.8887171,"200"
3551653.19979785,-10634521.8887171,"201"
3551653.19979785,-10633521.8887171,"202"
3551653.19979785,-10632521.8887171,"203"
3551653.19979785,-10631521.8887171,"204"
3551653.19979785,-10630521.8887171,"205"
3551653.19979785,-10629521.8887171,"206"
3551653.19979785,-10628521.8887171,"207"
3551653.19979785,-10627521.8887171,"208"
3551653.19979785,-10626521.8887171,"209"
3551653.19979785,-10625521.8887171,"210"
3551653.19979785,-10624521.8887171,"211"
3551653.19979785,-10623521.8887171,"212"
3551653.19979785,-10622521.8887171,"213"
3551653.19979785,-10621521.8887171,"214"
3551653.19979785,-10620521.8887171,"215"
3551653.19979785,-10619521.8887171,"216"
3550653.19979785,-10649521.8887171,"217"
3550653.19979785,-10648521.8887171,"218"
3550653.19979785,-10647521.8887171,"219"
3550653.19979785,-10646521.8887171,"220"
3550653.19979785,-10645521.8887171,"221"
3550653.19979785,-10644521.8887171,"222"
3550653.19979785,-10643521.8887171,"223"
3550653.19979785,-10642521.8887171,"224"
3550653.19979785,-10641521.8887171,"225"
3550653.19979785,-10640521.8887171,"226"
3550653.19979785,-10639521.8887171,"227"
3550653.19979785,-10638521.8887171,"228"
3550653.19979785,-10637521.8887171,"229"
3550653.19979785,-10636521.8887171,"230"
3550653.19979785,-10635521.8887171,"231"
3550653.19979785,-10634521.8887171,"232"
3550653.19979785,-10633521.8887171,"233"
3550653.19979785,-10632521.8887171,"234"
3550653.19979785,-10631521.8887171,"235"
3550653.19979785,-10630521.8887171,"236"
3550653.19979785,-10629521.8887171,"237"
3550653.19979785,-10628521.8887171,"238"
3550653.19979785,-10627521.8887171,"239"
3550653.19979785,-10626521.8887171,"240"
3550653.19979785,-10625521.8887171,"241"
3550653.19979785,-10624521.8887171,"242"
3550653.19979785,-10623521.8887171,"243"
3550653.19979785,-10622521.8887171,"244"
3550653.19979785,-10621521.8887171,"245"
3550653.19979785,-10620521.8887171,"246"
3550653.19979785,-10619521.8887171,"247"
3549653.19979785,-10649521.8887171,"248"
3549653.19979785,-10648521.8887171,"249"
3549653.19979785,-10647521.8887171,"250"
3549653.19979785,-10646521.8887171,"251"
3549653.19979785,-10645521.8887171,"252"
3549653.19979785,-10644521.8887171,"253"
3549653.19979785,-10643521.8887171,"254"
3549653.19979785,-10642521.8887171,"255"
3549653.19979785,-10641521.8887171,"256"
3549653.19979785,-10640521.8887171,"257"
3549653.19979785,-10639521.8887171,"258"
3549653.19979785,-10638521.8887171,"259"
3549653.19979785,-10637521.8887171,"260"
3549653.19979785,-10636521.8887171,"261"
3549653.19979785,-10635521.8887171,"262"
3549653.19979785,-10634521.8887171,"263"
3549653.19979785,-10633521.8887171,"264"
3549653.19979785,-10632521.8887171,"265"
3549653.19979785,-10631521.8887171,"266"
3549653.19979785,-10630521.8887171,"267"
3549653.19979785,-10629521.8887171,"268"
3549653.19979785,-10628521.8887171,"269"
3549653.19979785,-10627521.8887171,"270"
3549653.19979785,-10626521.8887171,"271"
3549653.19979785,-10625521.8887171,"272"
3549653.19979785,-10624521.8887171,"273"
3549653.19979785,-10623521.8887171,"274"
3549653.19979785,-10622521.8887171,"275"
3549653.19979785,-10621521.8887171,"276"
3549653.19979785,-10620521.8887171,"277"
3549653.19979785,-10619521.8887171,"278"
3548653.19979785,-10649521.8887171,"279"
3548653.19979785,-10648521.8887171,"280"
3548653.19979785,-10647521.8887171,"281"
3548653.19979785,-10646521.8887171,"282"
3548653.19979785,-10645521.8887171,"283"
3548653.19979785,-10644521.8887171,"284"
3548653.19979785,-10643521.8887171,"285"
3548653.19979785,-10642521.8887171,"286"
3548653.19979785,-10641521.8887171,"287"
3548653.19979785,-10640521.8887171,"288"
3548653.19979785,-10639521.8887171,"289"
3548653.19979785,-10638521.8887171,"290"
3548653.19979785,-10637521.8887171,"291"
3548653.19979785,-10636521.8887171,"292"
3548653.19979785,-10635521.8887171,"293"
3548653.19979785,-10634521.8887171,"294"
3548653.19979785,-10633521.8887171,"295"
3548653.19979785,-10632521.8887171,"296"
3548653.19979785,-10631521.8887171,"297"
3548653.19979785,-10630521.8887171,"298"
3548653.19979785,-10629521.8887171,"299"
3548653.19979785,-10628521.8887171,"300"
3548653.19979785,-10627521.8887171,"301"
3548653.19979785,-10626521.8887171,"302"
3548653.19979785,-10625521.8887171,"303"
3548653.19979785,-10624521.8887171,"304"
3548653.19979785,-10623521.8887171,"305"
3548653.19979785,-10622521.8887171,"306"
3548653.19979785,-10621521.8887171,"307"
3548653.19979785,-10620521.8887171,"308"
3548653.19979785,-10619521.8887171,"309"
3547653.19979785,-10649521.8887171,"310"
3547653.19979785,-10648521.8887171,"311"
3547653.19979785,-10647521.8887171,"312"
3547653.19979785,-10646521.8887171,"313"
3547653.19979785,-10645521.8887171,"314"
3547653.19979785,-10644521.8887171,"315"
3547653.19979785,-10643521.8887171,"316"
3547653.19979785,-10642521.8887171,"317"
3547653.19979785,-10641521.8887171,"318"
3547653.19979785,-10640521.8887171,"319"
3547653.19979785,-10639521.8887171,"320"
3547653.19979785,-10638521.8887171,"321"
3547653.19979785,-10637521.8887171,"322"
3547653.19979785,-10636521.8887171,"323"
3547653.19979785,-10635521.8887171,"324"
3547653.19979785,-10634521.8887171,"325"
3547653.19979785,-10633521.8887171,"326"
3547653.19979785,-10632521.8887171,"327"
3547653.19979785,-10631521.8887171,"328"
3547653.19979785,-10630521.8887171,"329"
3547653.19979785,-10629521.8887171,"330"
3547653.19979785,-10628521.8887171,"331"
3547653.19979785,-10627521.8887171,"332"
3547653.19979785,-10626521.8887171,"333"
3547653.19979785,-10625521.8887171,"334"
3547653.19979785,-10624521.8887171,"335"
3547653.19979785,-10623521.8887171,"336"
3547653.19979785,-10622521.8887171,"337"
3547653.19979785,-10621521.8887171,"338"
3547653.19979785,-10620521.8887171,"339"
3547653.19979785,-10619521.8887171,"340"
3546653.19979785,-10649521.8887171,"341"
3546653.19979785,-10648521.8887171,"342"
3546653.19979785,-10647521.8887171,"343"
3546653.19979785,-10646521.8887171,"344"
3546653.19979785,-10645521.8887171,"345"
3546653.19979785,-10644521.8887171,"346"
3546653.19979785,-10643521.8887171,"347"
3546653.19979785,-10642521.8887171,"348"
3546653.19979785,-10641521.8887171,"349"
3546653.19979785,-10640521.8887171,"350"
3546653.19979785,-10639521.8887171,"351"
3546653.19979785,-10638521.8887171,"352"
3546653.19979785,-10637521.8887171,"353"
3546653.19979785,-10636521.8887171,"354"
3546653.19979785,-10635521.8887171,"355"
3546653.19979785,-10634521.8887171,"356"
3546653.19979785,-10633521.8887171,"357"
3546653.19979785,-10632521.8887171,"358"
3546653.19979785,-10631521.8887171,"359"
3546653.19979785,-10630521.8887171,"360"
3546653.19979785,-10629521.8887171,"361"
3546653.19979785,-10628521.8887171,"362"
3546653.19979785,-10627521.8887171,"363"
3546653.19979785,-10626521.8887171,"364"
3546653.19979785,-10625521.8887171,"365"
3546653.19979785,-10624521.8887171,"366"
3546653.19979785,-10623521.8887171,"367"
3546653.19979785,-10622521.8887171,"368"
3546653.19979785,-10621521.8887171,"369"
3546653.19979785,-10620521.8887171,"370"
3546653.19979785,-10619521.8887171,"371"
3545653.19979785,-10649521.8887171,"372"
3545653.19979785,-10648521.8887171,"373"
3545653.19979785,-10647521.8887171,"374"
3545653.19979785,-10646521.8887171,"375"
3545653.19979785,-10645521.8887171,"376"
3545653.19979785,-10644521.8887171,"377"
3545653.19979785,-10643521.8887171,"378"
3545653.19979785,-10642521.8887171,"379"
3545653.19979785,-10641521.8887171,"380"
3545653.19979785,-10640521.8887171,"381"
3545653.19979785,-10639521.8887171,"382"
3545653.19979785,-10638521.8887171,"383"
3545653.19979785,-10637521.8887171,"384"
3545653.19979785,-10636521.8887171,"385"
3545653.19979785,-10635521.8887171,"386"
3545653.19979785,-10634521.8887171,"387"
3545653.19979785,-10633521.8887171,"388"
3545653.19979785,-10632521.8887171,"389"
3545653.19979785,-10631521.8887171,"390"
3545653.19979785,-10630521.8887171,"391"
3545653.19979785,-10629521.8887171,"392"
3545653.19979785,-10628521.8887171,"393"
3545653.19979785,-10627521.8887171,"394"
3545653.19979785,-10626521.8887171,"395"
3545653.19979785,-10625521.8887171,"396"
3545653.19979785,-10624521.8887171,"397"
3545653.19979785,-10623521.8887171,"398"
3545653.19979785,-10622521.8887171,"399"
3545653.19979785,-10621521.8887171,"400"
3545653.19979785,-10620521.8887171,"401"
3545653.19979785,-10619521.8887171,"402"
3544653.19979785,-10649521.8887171,"403"
3544653.19979785,-10648521.8887171,"404"
3544653.19979785,-10647521.8887171,"405"
3544653.19979785,-10646521.8887171,"406"
3544653.19979785,-10645521.8887171,"407"
3544653.19979785,-10644521.8887171,"408"
3544653.19979785,-10643521.8887171,"409"
3544653.19979785,-10642521.8887171,"410"
3544653.19979785,-10641521.8887171,"411"
3544653.19979785,-10640521.8887171,"412"
3544653.19979785,-10639521.8887171,"413"
3544653.19979785,-10638521.8887171,"414"
3544653.19979785,-10637521.8887171,"415"
3544653.19979785,-10636521.8887171,"416"
3544653.19979785,-10635521.8887171,"417"
3544653.19979785,-10634521.8887171,"418"
3544653.19979785,-10633521.8887171,"419"
3544653.19979785,-10632521.8887171,"420"
3544653.19979785,-10631521.8887171,"421"
3544653.19979785,-10630521.8887171,"422"
3544653.19979785,-10629521.8887171,"423"
3544653.19979785,-10628521.8887171,"424"
3544653.19979785,-10627521.8887171,"425"
3544653.19979785,-10626521.8887171,"426"
3544653.19979785,-10625521.8887171,"427"
3544653.19979785,-10624521.8887171,"428"
3544653.19979785,-10623521.8887171,"429"
3544653.19979785,-10622521.8887171,"430"
3544653.19979785,-10621521.8887171,"431"
3544653.19979785,-10620521.8887171,"432"
3544653.19979785,-10619521.8887171,"433"
3543653.19979785,-10649521.8887171,"434"
3543653.19979785,-10648521.8887171,"435"
3543653.19979785,-10647521.8887171,"436"
3543653.19979785,-10646521.8887171,"437"
3543653.19979785,-10645521.8887171,"438"
3543653.19979785,-10644521.8887171,"439"
3543653.19979785,-10643521.8887171,"440"
3543653.19979785,-10642521.8887171,"441"
3543653.19979785,-10641521.8887171,"442"
3543653.19979785,-10640521.8887171,"443"
3543653.19979785,-10639521.8887171,"444"
3543653.19979785,-10638521.8887171,"445"
3543653.19979785,-10637521.8887171,"446"
3543653.19979785,-10636521.8887171,"447"
3543653.19979785,-10635521.8887171,"448"
3543653.19979785,-10634521.8887171,"449"
